,address,assessedvalue,buildingsize,city,class,estimatedvalue,homeownerexemption,lotsize,pin,seniorcitizenexemption,seniorfreezeexemption,taxafterexemptions,taxbeforeexemptions,taxbill2013,taxbill2014,taxbill2015,taxbill2016,taxbill2017,taxcode,township,zip
0,412 N MARION ST,"20,777",,OAK PARK,2-99,"$207,770","1,219.10","9,240",16-07-102-035-1008,0.00,0.00,"6,285.19","7,504.29","$5,792.69","$5,006.32","$5,367.76","$6,041.56","$6,285.19",27001,OAK PARK,60302
0,412 N MARION ST,"20,777",,OAK PARK,2-99,"$207,770","1,219.10","9,240",16-07-102-035-1009,0.00,0.00,"6,285.19","7,504.29","$5,792.69","$4,391.52","$5,367.76","$6,041.56","$6,285.19",27001,OAK PARK,60302
0,1038  SUPERIOR ST,"14,611",,OAK PARK,2-99,"$146,110","1,219.10","4,960",16-07-102-036-1001,975.28,858.49,"2,224.37","5,277.24","$4,224.59","$2,981.29","$3,174.57","$3,481.24","$2,224.37",27001,OAK PARK,60302
0,1038  SUPERIOR ST,"14,611",,OAK PARK,2-99,"$146,110","1,219.10","4,960",16-07-102-036-1002,0.00,0.00,"4,058.14","5,277.24","$4,835.84","$3,596.09","$3,850.27","$4,348.03","$4,058.14",27001,OAK PARK,60302
0,1038  SUPERIOR ST,"14,611",,OAK PARK,2-99,"$146,110","1,219.10","4,960",16-07-102-036-1003,0.00,0.00,"4,058.14","5,277.24","$4,835.84","$3,596.09","$3,850.27","$4,348.03","$4,058.14",27001,OAK PARK,60302
0,1038  SUPERIOR ST,"14,611",,OAK PARK,2-99,"$146,110",0.00,"4,960",16-07-102-036-1004,0.00,0.00,"5,277.24","5,277.24","$4,224.59","$3,596.09","$3,850.27","$4,348.03","$5,277.24",27001,OAK PARK,60302
0,1027  CHICAGO AVE,"47,222","1,986",OAK PARK,2-05,"$472,220","1,219.10","8,290",16-07-102-037-0000,975.28,"4,595.40","10,266.04","17,055.82","$12,936.50","$11,357.82","$11,527.31","$12,952.35","$10,266.04",27001,OAK PARK,60302
0,1031  CHICAGO AVE,"79,967","3,420",OAK PARK,2-06,"$799,670",0.00,"9,087",16-07-102-038-0000,0.00,0.00,"28,882.67","28,882.67","$21,609.28","$24,152.54","$23,205.57","$25,899.39","$28,882.67",27001,OAK PARK,60302
0,951  CHICAGO AVE,0,,OAK PARK,0-00,,,0,16-07-103-001-0000,,,,,$0.00,$0.00,$0.00,$0.00,$0.00,27001,OAK PARK,60302
0,931  CHICAGO AVE,0,,OAK PARK,0-00,,,0,16-07-103-002-0000,,,,,$0.00,$0.00,$0.00,$0.00,$0.00,27001,OAK PARK,60302
0,426  FOREST AVE,"67,088","2,886",OAK PARK,2-06,"$670,880",0.00,"11,350",16-07-103-003-0000,0.00,0.00,"24,231.08","24,231.08","$20,085.43","$20,209.09","$23,963.97","$26,745.80","$24,231.08",27001,OAK PARK,60302
0,414  FOREST AVE,"148,961","4,134",OAK PARK,2-06,"$1,489,610","1,219.10","43,560",16-07-103-006-0000,0.00,0.00,"52,583.07","53,802.17","$38,074.27","$42,334.39","$42,752.21","$47,765.91","$52,583.07",27001,OAK PARK,60302
0,400  FOREST AVE,"140,138","4,914",OAK PARK,2-06,"$1,401,380","1,219.10","43,560",16-07-103-007-0000,0.00,0.00,"49,396.35","50,615.45","$39,675.14","$39,238.75","$42,207.06","$47,157.27","$49,396.35",27001,OAK PARK,60302
0,318  FOREST AVE,"146,523","5,365",OAK PARK,2-09,"$1,465,230","1,219.10","35,640",16-07-103-008-0000,0.00,0.00,"51,702.52","52,921.62","$35,958.86","$38,614.73","$41,535.55","$45,453.55","$51,702.52",27001,OAK PARK,60302
0,333  ELIZABETH CT,"126,542","2,310",OAK PARK,2-04,"$1,265,420",0.00,"7,920",16-07-103-009-0000,0.00,0.00,"45,704.79","45,704.79","$14,452.76","$11,794.82","$12,673.29","$14,195.18","$45,704.79",27001,OAK PARK,60302
0,925  CHICAGO AVE,"59,842","2,218",OAK PARK,2-06,"$598,420","1,219.10","11,000",16-07-103-010-0000,0.00,0.00,"20,394.81","21,613.91","$16,834.56","$16,589.15","$17,832.67","$19,953.46","$20,394.81",27001,OAK PARK,60302
0,921  CHICAGO AVE,"51,656","2,060",OAK PARK,2-05,"$516,560","1,219.10","11,000",16-07-103-011-0000,0.00,0.00,"17,438.13","18,657.23","$15,214.99","$14,908.04","$15,097.30","$16,900.66","$17,438.13",27001,OAK PARK,60302
0,911  CHICAGO AVE,"34,822","1,901",OAK PARK,2-05,"$348,220","1,219.10","3,838",16-07-103-013-0000,0.00,0.00,"11,357.99","12,577.09","$10,208.98","$10,578.00","$11,363.79","$12,733.68","$11,357.99",27001,OAK PARK,60302
0,437 N KENILWORTH AVE,"78,106","3,620",OAK PARK,2-06,"$781,060","1,219.10","8,400",16-07-103-014-0000,975.28,0.00,"26,016.20","28,210.58","$22,030.31","$21,819.37","$23,461.25","$25,517.47","$26,016.20",27001,OAK PARK,60302
0,427 N KENILWORTH AVE,"88,069","3,639",OAK PARK,2-06,"$880,690","1,219.10","12,689",16-07-103-015-0000,0.00,0.00,"30,589.90","31,809.00","$20,296.31","$26,374.06","$32,048.99","$35,820.19","$30,589.90",27001,OAK PARK,60302
0,423 N KENILWORTH AVE,"88,057","3,360",OAK PARK,2-06,"$880,570","1,219.10","13,562",16-07-103-016-0000,0.00,0.00,"30,585.51","31,804.61","$22,073.22","$23,537.13","$25,309.69","$28,298.61","$30,585.51",27001,OAK PARK,60302
0,417 N KENILWORTH AVE,"165,956","6,347",OAK PARK,2-09,"$1,659,560","1,219.10","43,692",16-07-103-017-0000,0.00,0.00,"58,721.36","59,940.46","$43,957.31","$44,976.31","$48,381.61","$54,048.68","$58,721.36",27001,OAK PARK,60302
0,407 N KENILWORTH AVE,"153,203","5,622",OAK PARK,2-09,"$1,532,030","1,219.10","31,632",16-07-103-018-0000,0.00,0.00,"54,115.24","55,334.34","$39,459.98","$38,920.04","$42,810.05","$46,774.49","$54,115.24",27001,OAK PARK,60302
0,401 N KENILWORTH AVE,"95,121","5,111",OAK PARK,2-09,"$951,210","1,219.10","12,000",16-07-103-019-0000,0.00,0.00,"33,136.97","34,356.07","$19,497.65","$22,894.78","$30,143.92","$34,247.71","$33,136.97",27001,OAK PARK,60302
0,329 N KENILWORTH AVE,"3,599",,OAK PARK,2-41,"$35,990",0.00,"4,965",16-07-103-020-0000,0.00,0.00,"1,299.93","1,299.93",$969.44,$998.31,"$1,074.23","$1,199.04","$1,299.93",27001,OAK PARK,60302
0,317 N KENILWORTH AVE,"144,550","6,644",OAK PARK,2-09,"$1,445,500","1,219.10","15,000",16-07-103-024-0000,0.00,0.00,"50,989.83","52,208.93","$35,742.48","$39,883.06","$40,907.01","$45,706.40","$50,989.83",27001,OAK PARK,60302
0,308  FOREST AVE,"90,663","3,885",OAK PARK,2-06,"$906,630","1,219.10","11,250",16-07-103-025-0000,0.00,0.00,"31,526.78","32,745.88","$25,694.38","$25,261.27","$27,165.17","$30,369.32","$31,526.78",27001,OAK PARK,60302
0,300  FOREST AVE,"102,377","4,397",OAK PARK,2-06,"$1,023,770","1,219.10","14,040",16-07-103-026-0000,0.00,0.00,"35,757.67","36,976.77","$28,514.08","$29,763.94","$30,425.15","$34,007.78","$35,757.67",27001,OAK PARK,60302
0,308  FOREST AVE,978,,OAK PARK,2-41,"$9,780",0.00,"1,350",16-07-103-027-0000,0.00,0.00,353.30,353.30,$263.57,$271.37,$292.04,$326.07,$353.30,27001,OAK PARK,60302
0,1  ELIZABETH CT,"4,218",,OAK PARK,2-41,"$42,180",0.00,"4,440",16-07-103-028-0000,0.00,0.00,"1,523.51","1,523.51","$1,156.00","$1,190.25","$1,280.99","$1,429.63","$1,523.51",27001,OAK PARK,60302
0,1  ELIZABETH CT,"62,515","2,638",OAK PARK,2-06,"$625,150","1,219.10","8,880",16-07-103-029-0000,0.00,0.00,"21,360.22","22,579.32","$18,334.57","$17,263.95","$17,255.35","$19,309.07","$21,360.22",27001,OAK PARK,60302
0,3  ELIZABETH CT,"63,500","2,646",OAK PARK,2-06,"$635,000","1,219.10","9,720",16-07-103-030-0000,0.00,0.00,"21,715.95","22,935.05","$19,250.10","$18,363.09","$19,741.79","$20,101.20","$21,715.95",27001,OAK PARK,60302
0,5  ELIZABETH CT,"81,116","3,360",OAK PARK,2-06,"$811,160",0.00,"13,340",16-07-103-031-0000,0.00,0.00,"29,297.66","29,297.66","$20,255.36","$22,239.28","$23,901.94","$25,671.53","$29,297.66",27001,OAK PARK,60302
0,7  ELIZABETH CT,"47,587","2,672",OAK PARK,2-11,"$475,870","1,219.10","8,600",16-07-103-032-0000,975.28,0.00,"14,993.22","17,187.60","$13,013.88","$11,984.17","$12,863.03","$14,443.14","$14,993.22",27001,OAK PARK,60302
0,9  ELIZABETH CT,"35,164","1,651",OAK PARK,2-05,"$351,640","1,219.10","8,600",16-07-103-033-0000,975.28,0.00,"10,506.20","12,700.58","$10,597.85","$9,212.53","$9,894.28","$10,375.67","$10,506.20",27001,OAK PARK,60302
0,313 N KENILWORTH AVE,"43,622","1,645",OAK PARK,2-07,"$436,220","1,219.10","6,750",16-07-103-034-0000,0.00,0.00,"14,536.43","15,755.53","$14,015.35","$14,023.22","$15,071.35","$14,121.81","$14,536.43",27001,OAK PARK,60302
0,309 N KENILWORTH AVE,"100,128","4,454",OAK PARK,2-06,"$1,001,280","1,219.10","10,800",16-07-103-036-0000,0.00,0.00,"34,945.38","36,164.48","$27,507.84","$33,110.67","$31,836.28","$35,582.71","$34,945.38",27001,OAK PARK,60302
0,11  ELIZABETH CT,"52,163","1,509",OAK PARK,2-03,"$521,630",0.00,"8,250",16-07-103-037-0000,0.00,0.00,"18,840.34","18,840.34","$13,540.78","$13,124.50","$15,050.14","$17,644.40","$18,840.34",27001,OAK PARK,60302
0,317 N KENILWORTH AVE,"8,883",,OAK PARK,2-01,"$88,830",0.00,"8,958",16-07-103-041-0000,0.00,0.00,"3,208.43","3,208.43","$2,453.56","$2,526.34","$2,718.75","$3,034.28","$3,208.43",27001,OAK PARK,60302
0,333  ELIZABETH CT,670,,OAK PARK,2-41,"$6,700",0.00,"2,236",16-07-103-042-0000,0.00,0.00,241.99,241.99,$181.91,$187.27,$201.63,$224.99,$241.99,27001,OAK PARK,60302
0,333  ELIZABETH CT,695,,OAK PARK,2-01,"$6,950",0.00,"1,376",16-07-103-043-0000,0.00,0.00,251.01,251.01,$214.79,$221.21,$237.98,$265.62,$251.01,27001,OAK PARK,60302
0,917  CHICAGO AVE,"62,506","2,516",OAK PARK,2-06,"$625,060","1,219.10","6,696",16-07-103-044-0000,0.00,0.00,"21,357.05","22,576.15","$11,672.80","$12,039.75","$12,936.82","$15,877.51","$21,357.05",27001,OAK PARK,60302
0,0  CHICAGO AVE,"5,323",,OAK PARK,2-41,"$53,230",0.00,"5,604",16-07-103-045-0000,0.00,0.00,"1,922.52","1,922.52","$1,458.93","$1,502.33","$1,616.68","$1,804.37","$1,922.52",27001,OAK PARK,00000
0,931  CHICAGO AVE,"1,082",,OAK PARK,2-41,"$10,820",0.00,"3,607",16-07-103-046-0000,0.00,0.00,390.84,390.84,$293.28,$301.87,$324.88,$362.68,$390.84,27001,OAK PARK,60302
0,422  FOREST AVE,"99,360","3,510",OAK PARK,2-06,"$993,600","1,219.10","28,552",16-07-103-047-0000,0.00,0.00,"34,668.03","35,887.13","$27,774.96","$28,619.92","$30,779.62","$35,141.21","$34,668.03",27001,OAK PARK,60302
0,333  ELIZABETH TRL,"2,022",,OAK PARK,2-41,"$20,220",0.00,"2,790",16-07-103-048-0000,0.00,0.00,730.36,730.36,$544.75,$560.94,$603.67,$673.82,$730.36,27001,OAK PARK,60302
0,323 N KENILWORTH AVE,"55,034","2,122",OAK PARK,2-04,"$550,340","1,219.10","18,641",16-07-103-049-0000,975.28,"4,319.39","13,363.53","19,877.30","$17,632.97","$15,614.69","$15,624.62","$16,600.43","$13,363.53",27001,OAK PARK,60302
0,847  CHICAGO AVE,"61,718","2,394",OAK PARK,2-06,"$617,180",0.00,"4,920",16-07-104-002-0000,0.00,0.00,"22,291.49","22,291.49","$19,601.08","$17,626.81","$18,969.06","$21,171.01","$22,291.49",27001,OAK PARK,60302
0,424 N KENILWORTH AVE,"81,333","3,675",OAK PARK,2-06,"$813,330","1,219.10","8,550",16-07-104-003-0000,0.00,0.00,"28,156.94","29,376.04","$26,476.42","$24,927.07","$26,805.56","$29,968.02","$28,156.94",27001,OAK PARK,60302
0,420 N KENILWORTH AVE,"124,432",,OAK PARK,2-09,"$1,244,320","1,219.10","18,177",16-07-104-004-0000,0.00,0.00,"43,723.63","44,942.73","$31,608.96","$33,096.28","$33,647.70","$36,135.64","$43,723.63",27001,OAK PARK,60302
0,410 N KENILWORTH AVE,"92,220","3,830",OAK PARK,2-06,"$922,200",0.00,"13,338",16-07-104-005-0000,0.00,0.00,"33,308.25","33,308.25","$25,488.39","$27,755.51","$32,172.37","$35,957.74","$33,308.25",27001,OAK PARK,60302
0,408 N KENILWORTH AVE,"79,096","3,268",OAK PARK,2-06,"$790,960","1,219.10","9,860",16-07-104-006-0000,975.28,0.00,"26,373.77","28,568.15","$19,127.24","$20,868.77","$21,163.46","$23,101.88","$26,373.77",27001,OAK PARK,60302
0,344 N KENILWORTH AVE,"114,051","3,823",OAK PARK,2-06,"$1,140,510","1,219.10","11,832",16-07-104-008-0000,0.00,0.00,"39,974.17","41,193.27","$23,419.55","$26,839.83","$35,463.03","$37,845.82","$39,974.17",27001,OAK PARK,60302
0,338 N KENILWORTH AVE,"96,107","4,829",OAK PARK,2-06,"$961,070",0.00,"11,020",16-07-104-009-0000,0.00,0.00,"34,712.17","34,712.17","$23,895.35","$24,639.71","$26,482.30","$32,084.82","$34,712.17",27001,OAK PARK,60302
0,334 N KENILWORTH AVE,"106,816","4,517",OAK PARK,2-06,"$1,068,160","1,219.10","11,020",16-07-104-010-0000,0.00,0.00,"37,361.03","38,580.13","$29,076.43","$32,318.19","$34,112.85","$38,123.51","$37,361.03",27001,OAK PARK,60302
0,328 N KENILWORTH AVE,"96,446","3,616",OAK PARK,2-06,"$964,460","1,219.10","18,000",16-07-104-011-0000,975.28,0.00,"32,640.31","34,834.69","$26,514.56","$28,932.37","$31,101.80","$34,799.20","$32,640.31",27001,OAK PARK,60302
0,322 N KENILWORTH AVE,"90,315","3,592",OAK PARK,2-06,"$903,150","1,219.10","16,660",16-07-104-012-0000,0.00,0.00,"31,401.09","32,620.19","$24,570.42","$25,472.64","$27,392.74","$28,979.90","$31,401.09",27001,OAK PARK,60302
0,312 N KENILWORTH AVE,"97,685","4,740",OAK PARK,2-06,"$976,850","1,219.10","11,115",16-07-104-014-0000,0.00,0.00,"34,063.00","35,282.10","$25,850.99","$30,087.70","$32,359.14","$34,052.01","$34,063.00",27001,OAK PARK,60302
0,308 N KENILWORTH AVE,"54,988","2,351",OAK PARK,2-06,"$549,880","1,219.10","7,250",16-07-104-015-0000,0.00,0.00,"18,641.62","19,860.72","$15,140.42","$21,101.29","$24,681.56","$20,553.91","$18,641.62",27001,OAK PARK,60302
0,300 N KENILWORTH AVE,"83,000","3,600",OAK PARK,2-06,"$830,000","1,219.10","18,304",16-07-104-016-0000,0.00,0.00,"28,759.06","29,978.16","$27,194.27","$30,345.91","$32,656.72","$32,401.12","$28,759.06",27001,OAK PARK,60302
0,845  CHICAGO AVE,"51,819","1,938",OAK PARK,2-05,"$518,190","1,219.10","4,392",16-07-104-017-0000,975.28,0.00,"16,521.73","18,716.11","$10,752.74","$12,538.85","$13,459.81","$15,109.35","$16,521.73",27001,OAK PARK,60302
0,435 N GROVE AVE,"42,565","2,236",OAK PARK,2-11,"$425,650","1,219.10","6,039",16-07-104-018-0000,0.00,0.00,"14,154.60","15,373.70","$12,601.77","$10,719.90",$0.00,$0.00,"$14,154.60",27001,OAK PARK,60302
0,433 N GROVE AVE,"75,142","2,890",OAK PARK,2-06,"$751,420",0.00,"10,670",16-07-104-019-0000,0.00,0.00,"27,139.97","27,139.97","$22,406.96","$21,602.10","$23,247.05","$25,945.62","$27,139.97",27001,OAK PARK,60302
0,427 N GROVE AVE,"51,448","2,850",OAK PARK,2-11,"$514,480",0.00,"10,260",16-07-104-020-0000,0.00,0.00,"18,582.13","18,582.13","$12,148.84","$14,166.47","$15,211.36","$15,804.42","$18,582.13",27001,OAK PARK,60302
0,421 N GROVE AVE,"69,068","3,080",OAK PARK,2-06,"$690,680","1,219.10","10,260",16-07-104-021-0000,0.00,0.00,"23,727.10","24,946.20","$15,976.36","$13,614.01","$18,707.84","$20,930.23","$23,727.10",27001,OAK PARK,60302
0,415 N GROVE AVE,"74,691","3,267",OAK PARK,2-06,"$746,910","1,219.10","6,840",16-07-104-022-0000,0.00,0.00,"25,758.00","26,977.10","$19,669.54","$22,868.59","$22,398.78","$23,485.24","$25,758.00",27001,OAK PARK,60302
0,415 N GROVE AVE,"1,137",,OAK PARK,2-41,"$11,370",0.00,"1,197",16-07-104-023-0000,0.00,0.00,410.71,410.71,$311.49,$320.68,$345.15,$385.23,$410.71,27001,OAK PARK,60302
0,413 N GROVE AVE,"49,139","2,156",OAK PARK,2-05,"$491,390","1,219.10","9,601",16-07-104-024-0000,0.00,0.00,"16,529.05","17,748.15","$13,964.50","$13,171.35","$14,154.70","$15,848.50","$16,529.05",27001,OAK PARK,60302
0,409 N GROVE AVE,"60,331","2,561",OAK PARK,2-06,"$603,310","1,219.10","10,918",16-07-104-025-0000,975.28,"5,577.75","14,018.43","21,790.56","$14,791.03","$14,876.93","$16,350.59","$17,371.74","$14,018.43",27001,OAK PARK,60302
0,403 N GROVE AVE,"70,089","4,524",OAK PARK,2-11,"$700,890","1,219.10","10,824",16-07-104-026-0000,975.28,"5,278.70",0.00,"25,314.98","$16,802.53","$20,395.13",$0.00,$0.00,$0.00,27001,OAK PARK,60302
0,343 N GROVE AVE,"44,468","2,090",OAK PARK,2-11,"$444,680","1,219.10","7,946",16-07-104-027-0000,975.28,"10,734.18","3,132.48","16,061.03","$3,874.71","$3,897.22","$4,283.26","$4,550.77","$3,132.48",27001,OAK PARK,60302
0,339 N GROVE AVE,"56,628","2,556",OAK PARK,2-06,"$566,280","1,219.10","8,758",16-07-104-028-0000,0.00,0.00,"19,233.98","20,453.08","$16,607.78","$15,545.59","$16,709.66","$18,700.15","$19,233.98",27001,OAK PARK,60302
0,335 N GROVE AVE,"63,457","2,712",OAK PARK,2-06,"$634,570","1,219.10","8,758",16-07-104-029-0000,975.28,0.00,"20,725.19","22,919.57","$16,258.52","$18,362.85","$18,665.00","$19,521.71","$20,725.19",27001,OAK PARK,60302
0,331 N GROVE AVE,"35,793","1,996",OAK PARK,2-05,"$357,930","1,219.10","4,408",16-07-104-030-0000,975.28,0.00,"10,733.44","12,927.82","$10,758.49","$9,496.08","$10,185.37","$11,454.81","$10,733.44",27001,OAK PARK,60302
0,327 N GROVE AVE,"51,500","2,218",OAK PARK,2-06,"$515,000","1,219.10","4,872",16-07-104-031-0000,0.00,0.00,"17,381.81","18,600.91","$13,586.01","$13,429.69","$13,664.95","$15,301.89","$17,381.81",27001,OAK PARK,60302
0,325 N GROVE AVE,"33,215","1,735",OAK PARK,2-05,"$332,150","1,219.10","3,675",16-07-104-032-0000,0.00,0.00,"10,777.58","11,996.68","$9,086.72","$8,498.87","$9,112.22","$10,974.82","$10,777.58",27001,OAK PARK,60302
0,321 N GROVE AVE,"62,061","2,820",OAK PARK,2-06,"$620,610","1,219.10","3,675",16-07-104-033-0000,0.00,0.00,"21,196.25","22,415.35","$17,492.39","$17,324.20","$17,697.39","$19,802.55","$21,196.25",27001,OAK PARK,60302
0,319 N GROVE AVE,"65,942","2,882",OAK PARK,2-06,"$659,420","1,219.10","7,353",16-07-104-034-0000,0.00,0.00,"22,597.97","23,817.07","$13,154.22","$17,161.40","$18,448.64","$20,640.92","$22,597.97",27001,OAK PARK,60302
0,315 N GROVE AVE,"70,870","2,867",OAK PARK,2-06,"$708,700",0.00,"7,353",16-07-104-035-0000,0.00,0.00,"25,597.08","25,597.08","$19,791.42","$22,745.39","$24,477.50","$27,318.97","$25,597.08",27001,OAK PARK,60302
0,311 N GROVE AVE,"69,621","3,225",OAK PARK,2-06,"$696,210","1,219.10","7,524",16-07-104-036-0000,0.00,0.00,"23,926.79","25,145.89","$19,648.75","$19,441.82","$20,902.64","$23,379.85","$23,926.79",27001,OAK PARK,60302
0,309 N GROVE AVE,"71,214","2,716",OAK PARK,2-06,"$712,140","1,219.10","5,977",16-07-104-037-0000,0.00,0.00,"24,502.20","25,721.30","$14,394.82","$15,913.48","$17,105.62","$19,142.09","$24,502.20",27001,OAK PARK,60302
0,305 N GROVE AVE,"46,188","2,112",OAK PARK,2-05,"$461,880","1,219.10","5,977",16-07-104-038-0000,975.28,0.00,"14,487.91","16,682.29","$13,929.04","$12,392.40","$13,302.24","$14,933.47","$14,487.91",27001,OAK PARK,60302
0,303 N GROVE AVE,"59,159","2,745",OAK PARK,2-06,"$591,590","1,219.10","5,726",16-07-104-039-0000,0.00,0.00,"20,148.07","21,367.17","$16,982.97","$17,544.18","$18,860.41","$21,100.52","$20,148.07",27001,OAK PARK,60302
0,316 N KENILWORTH AVE,"8,122",,OAK PARK,2-41,"$81,220",0.00,"8,550",16-07-104-040-0000,0.00,0.00,"2,933.52","2,933.52","$2,226.05","$2,292.10","$2,466.71","$2,753.00","$2,933.52",27001,OAK PARK,60302
0,312 N KENILWORTH AVE,0,,OAK PARK,0-00,,,0,16-07-104-041-0000,,,,,$0.00,$0.00,$0.00,$0.00,$0.00,27001,OAK PARK,60302
0,432 N KENILWORTH AVE,"95,012","4,054",OAK PARK,2-06,"$950,120","1,219.10","8,960",16-07-104-043-0000,0.00,0.00,"33,097.59","34,316.69","$24,737.04","$25,586.99","$27,515.72","$30,760.58","$33,097.59",27001,OAK PARK,60302
0,436 N KENILWORTH AVE,"40,650","1,506",OAK PARK,2-34,"$406,500",0.00,"7,095",16-07-104-044-0000,0.00,0.00,"14,682.11","14,682.11","$13,644.44","$12,786.86","$13,760.63","$15,358.03","$14,682.11",27001,OAK PARK,60302
0,847  CHICAGO AVE,78,,OAK PARK,2-41,$780,0.00,83,16-07-104-045-0000,0.00,0.00,28.16,28.16,$21.52,$22.13,$23.78,$26.56,$28.16,27001,OAK PARK,60302
0,436 N GROVE AVE,"63,740","2,593",OAK PARK,2-06,"$637,400","1,219.10","10,431",16-07-105-001-0000,0.00,0.00,"21,802.63","23,021.73","$20,034.33","$19,727.33","$21,209.82","$23,722.72","$21,802.63",27001,OAK PARK,60302
0,432 N GROVE AVE,"74,605",,OAK PARK,2-11,"$746,050",0.00,"12,312",16-07-105-002-0000,0.00,0.00,"26,946.01","26,946.01","$12,579.40","$13,942.31","$23,654.23","$25,081.99","$26,946.01",27001,OAK PARK,60302
0,424 N GROVE AVE,"78,192","3,617",OAK PARK,2-06,"$781,920","1,219.10","8,550",16-07-105-003-0000,975.28,0.00,"26,047.17","28,241.55","$21,358.79","$22,100.58","$23,749.77","$25,233.04","$26,047.17",27001,OAK PARK,60302
0,420 N GROVE AVE,"69,868","2,421",OAK PARK,2-06,"$698,680",0.00,"8,550",16-07-105-004-0000,0.00,0.00,"25,235.13","25,235.13","$15,751.55","$18,950.72","$20,393.84","$22,761.31","$25,235.13",27001,OAK PARK,60302
0,416 N GROVE AVE,"73,614","4,577",OAK PARK,2-11,"$736,140","1,219.10","11,050",16-07-105-005-0000,975.28,0.00,"24,393.70","26,588.08","$18,775.52","$22,816.09","$24,519.80","$27,453.07","$24,393.70",27001,OAK PARK,60302
0,412 N GROVE AVE,"90,576","3,715",OAK PARK,2-06,"$905,760","1,219.10","8,928",16-07-105-006-0000,0.00,0.00,"31,495.45","32,714.55","$14,727.09","$17,262.85","$17,631.45","$19,728.90","$31,495.45",27001,OAK PARK,60302
0,408 N GROVE AVE,"60,993","3,355",OAK PARK,2-11,"$609,930","1,219.10","8,758",16-07-105-007-0000,0.00,0.00,"20,810.52","22,029.62","$17,375.88","$16,096.45","$17,302.51","$19,361.76","$20,810.52",27001,OAK PARK,60302
0,402 N GROVE AVE,"39,926","1,896",OAK PARK,2-05,"$399,260","1,219.10","8,758",16-07-105-008-0000,0.00,0.00,"13,201.51","14,420.61","$11,938.69","$11,913.10","$10,975.12","$12,299.78","$13,201.51",27001,OAK PARK,60302
0,344 N GROVE AVE,"47,541","1,978",OAK PARK,2-11,"$475,410","1,219.10","8,758",16-07-105-009-0000,0.00,0.00,"15,951.92","17,171.02","$12,621.82","$11,406.02","$12,254.90","$13,728.26","$15,951.92",27001,OAK PARK,60302
0,340 N GROVE AVE,"68,090","2,940",OAK PARK,2-06,"$680,900","1,219.10","8,758",16-07-105-010-0000,0.00,0.00,"23,373.80","24,592.90","$20,636.78","$18,195.87","$19,561.79","$21,883.31","$23,373.80",27001,OAK PARK,60302
0,332 N GROVE AVE,"42,878","2,018",OAK PARK,2-05,"$428,780","1,219.10","9,918",16-07-105-011-0000,0.00,0.00,"14,267.74","15,486.84","$12,923.78","$11,557.13","$12,417.61","$13,356.39","$14,267.74",27001,OAK PARK,60302
0,330 N GROVE AVE,"38,705","2,096",OAK PARK,2-05,"$387,050","1,219.10","4,165",16-07-105-012-0000,975.28,0.00,"11,785.16","13,979.54","$10,948.22","$9,777.53","$10,488.35","$11,792.80","$11,785.16",27001,OAK PARK,60302
0,326 N GROVE AVE,"32,468","1,780",OAK PARK,2-05,"$324,680",0.00,"4,165",16-07-105-013-0000,0.00,0.00,"11,726.89","11,726.89","$9,463.62","$7,646.27","$8,194.75","$9,233.06","$11,726.89",27001,OAK PARK,60302
0,324 N GROVE AVE,"33,869","1,690",OAK PARK,2-05,"$338,690","1,219.10","4,165",16-07-105-014-0000,0.00,0.00,"11,013.84","12,232.94","$9,231.22","$7,999.90","$10,196.99","$10,375.52","$11,013.84",27001,OAK PARK,60302
0,320 N GROVE AVE,"55,059","2,071",OAK PARK,2-05,"$550,590","1,219.10","4,284",16-07-105-015-0000,0.00,0.00,"18,667.22","19,886.32","$13,813.39","$12,722.79","$12,745.73","$14,276.02","$18,667.22",27001,OAK PARK,60302
0,318 N GROVE AVE,"40,068","1,734",OAK PARK,2-05,"$400,680","1,219.10","6,840",16-07-105-016-0000,0.00,0.00,"13,252.71","14,471.81","$11,195.66","$10,392.09","$11,163.65","$12,510.27","$13,252.71",27001,OAK PARK,60302
0,314 N GROVE AVE,"42,753","1,626",OAK PARK,2-05,"$427,530","1,219.10","6,840",16-07-105-017-0000,0.00,0.00,"14,222.51","15,441.61","$9,931.71","$10,901.02","$9,570.75","$10,732.61","$14,222.51",27001,OAK PARK,60302
0,312 N GROVE AVE,"41,755","2,160",OAK PARK,2-05,"$417,550","1,219.10","5,000",16-07-105-018-0000,975.28,"3,829.80","9,057.06","15,081.24","$10,575.97","$9,499.52","$10,850.80","$11,528.47","$9,057.06",27001,OAK PARK,60302
