,address,assessedvalue,buildingsize,city,class,estimatedvalue,homeownerexemption,lotsize,pin,seniorcitizenexemption,seniorfreezeexemption,taxafterexemptions,taxbeforeexemptions,taxbill2014,taxbill2015,taxbill2016,taxbill2017,taxbill2018,taxcode,township,zip
0,1226  HAYES AVE,"24,298","1,010",OAK PARK,2-03,"$242,980","1,268.60","4,658",16-05-104-010-0000,"1,014.88","2,771.13","4,596.39","9,651.00","$5,192.85","$5,707.23","$6,063.67","$4,417.04","$4,596.39",27001,OAK PARK,60302
0,1222  HAYES AVE,"27,746","1,010",OAK PARK,2-03,"$277,460","1,268.60","4,658",16-05-104-011-0000,0.00,0.00,"8,977.37","10,245.97","$7,681.43","$8,246.65","$9,254.59","$8,802.27","$8,977.37",27001,OAK PARK,60302
0,1220  HAYES AVE,"27,044","1,053",OAK PARK,2-03,"$270,440","1,268.60","4,658",16-05-104-012-0000,"1,014.88",0.00,"8,241.33","10,524.81","$7,029.62","$7,545.27","$8,471.79","$9,074.98","$8,241.33",27001,OAK PARK,60302
0,1218  HAYES AVE,"30,534","1,010",OAK PARK,2-03,"$305,340","1,268.60","4,658",16-05-104-013-0000,0.00,0.00,"9,372.54","11,275.44","$6,846.90","$7,003.63","$7,903.65","$9,199.69","$9,372.54",27001,OAK PARK,60302
0,1214  HAYES AVE,"41,700","2,344",OAK PARK,2-06,"$417,000","1,268.60","4,658",16-05-104-014-0000,0.00,0.00,"14,130.30","15,398.90","$10,645.75","$11,436.63","$12,814.95","$13,842.27","$14,130.30",27001,OAK PARK,60302
0,1212  HAYES AVE,"30,396","1,227",OAK PARK,2-03,"$303,960","1,268.60","4,613",16-05-104-015-0000,0.00,0.00,"9,955.97","11,224.57","$7,577.16","$8,134.48","$9,129.53","$9,759.38","$9,955.97",27001,OAK PARK,60302
0,1231 N TAYLOR AVE,"24,392","1,016",OAK PARK,2-03,"$243,920","1,268.60","4,528",16-05-104-016-0000,0.00,0.00,"7,738.84","9,007.44","$6,455.52","$6,538.34","$7,348.14","$8,566.37","$7,738.84",27001,OAK PARK,60302
0,1229 N TAYLOR AVE,"30,665","1,245",OAK PARK,2-03,"$306,650","1,268.60","4,658",16-05-104-017-0000,0.00,0.00,"10,055.30","11,323.90","$8,510.31","$9,158.30","$9,216.40","$9,856.55","$10,055.30",27001,OAK PARK,60302
0,1227 N TAYLOR AVE,"24,385","1,213",OAK PARK,2-03,"$243,850","1,268.60","4,658",16-05-104-018-0000,0.00,0.00,"7,736.18","9,004.78","$8,409.73","$9,050.19","$10,100.71","$9,019.02","$7,736.18",27001,OAK PARK,60302
0,1225 N TAYLOR AVE,"42,421","1,635",OAK PARK,2-05,"$424,210","1,268.60","4,658",16-05-104-019-0000,0.00,0.00,"14,396.45","15,665.05","$11,790.88","$11,742.86","$13,156.67","$14,102.67","$14,396.45",27001,OAK PARK,60302
0,1221 N TAYLOR AVE,"24,104","1,000",OAK PARK,2-03,"$241,040",0.00,"4,658",16-05-104-020-0000,0.00,0.00,"8,901.01","8,901.01","$5,938.97","$6,357.39","$6,088.80","$8,705.96","$8,901.01",27001,OAK PARK,60302
0,1219 N TAYLOR AVE,"30,043","1,203",OAK PARK,2-03,"$300,430",0.00,"4,658",16-05-104-021-0000,0.00,0.00,"15,062.47","15,062.47","$9,359.96","$10,052.93","$11,270.74","$14,732.34","$15,062.47",27001,OAK PARK,60302
0,1215 N TAYLOR AVE,"26,447","1,226",OAK PARK,2-03,"$264,470","1,268.60","4,658",16-05-104-022-0000,"1,014.88","6,436.24","1,046.60","9,766.32","$1,752.18","$1,925.75","$2,046.02","$1,125.31","$1,046.60",27001,OAK PARK,60302
0,1213 N TAYLOR AVE,"24,717",966,OAK PARK,2-02,"$247,170","1,268.60","4,613",16-05-104-023-0000,0.00,0.00,"7,858.85","9,127.45","$6,247.11","$6,703.21","$7,532.06","$8,927.35","$7,858.85",27001,OAK PARK,60302
0,122  LE MOYNE PKY,"39,760","2,754",OAK PARK,2-06,"$397,600","1,268.60","6,791",16-05-104-024-0000,0.00,0.00,"13,413.80","14,682.40","$10,735.88","$11,533.66","$12,923.35","$14,295.53","$13,413.80",27001,OAK PARK,60302
0,118  LE MOYNE PKY,"35,102","1,789",OAK PARK,2-03,"$351,020","1,268.60","6,250",16-05-104-025-0000,"1,014.88",0.00,"10,678.82","12,962.30","$10,058.74","$9,971.17","$11,215.61","$10,483.89","$10,678.82",27001,OAK PARK,60302
0,114  LE MOYNE PKY,"28,720","1,452",OAK PARK,2-03,"$287,200","1,268.60","5,000",16-05-104-026-0000,0.00,0.00,"9,337.02","10,605.62","$7,925.39","$8,509.09","$9,547.64","$9,154.10","$9,337.02",27001,OAK PARK,60302
0,110  LE MOYNE PKY,"34,415","2,180",OAK PARK,2-04,"$344,150",0.00,"4,375",16-05-104-027-0000,0.00,0.00,"12,708.71","12,708.71","$3,175.44","$11,723.12","$13,083.87","$14,028.67","$12,708.71",27001,OAK PARK,60302
0,108  LE MOYNE PKY,"40,651","2,576",OAK PARK,2-04,"$406,510","1,268.60","4,375",16-05-104-028-0000,0.00,0.00,"13,742.87","15,011.47","$11,026.68","$10,314.43","$11,562.50","$14,418.66","$13,742.87",27001,OAK PARK,60302
0,104  LE MOYNE PKY,"29,884","1,568",OAK PARK,2-03,"$298,840","1,268.60","4,375",16-05-104-029-0000,"1,014.88","4,885.63","3,866.31","11,035.42","$4,485.21","$4,929.50","$5,237.37","$3,715.45","$3,866.31",27001,OAK PARK,60302
0,102  LE MOYNE PKY,"40,388","2,349",OAK PARK,2-06,"$403,880","1,268.60","5,000",16-05-104-030-0000,0.00,0.00,"13,645.70","14,914.30","$10,745.23","$11,543.79","$12,934.55","$13,368.41","$13,645.70",27001,OAK PARK,60302
0,6115  NORTH AVE,"135,000",,OAK PARK,5-23,,0.00,"15,625",16-05-104-031-0000,0.00,0.00,"49,852.43","49,852.43","$85,953.84","$48,683.91","$54,335.27","$48,759.73","$49,852.43",27001,OAK PARK,60302
0,6051  NORTH AVE,"18,944","2,245",OAK PARK,2-12,"$189,440",0.00,"3,125",16-05-105-001-0000,0.00,0.00,"6,995.57","6,995.57","$8,765.94","$9,433.45","$10,528.58","$6,842.20","$6,995.57",27001,OAK PARK,60302
0,6037  NORTH AVE,"18,146",,OAK PARK,5-90,,0.00,"3,125",16-05-105-007-0000,0.00,0.00,"6,700.87","6,700.87","$3,250.45","$4,547.46","$6,752.85","$6,554.00","$6,700.87",27001,OAK PARK,60302
0,6033  NORTH AVE,"34,392",,OAK PARK,5-90,,0.00,"6,250",16-05-105-008-0000,0.00,0.00,"12,700.21","12,700.21","$6,785.79","$9,469.94","$12,741.43","$12,421.78","$12,700.21",27001,OAK PARK,60302
0,6033  NORTH AVE,"32,685",,OAK PARK,5-90,,0.00,"6,427",16-05-105-009-0000,0.00,0.00,"12,069.84","12,069.84","$6,718.78","$9,423.04","$12,023.82","$11,805.28","$12,069.84",27001,OAK PARK,60302
0,1230 N TAYLOR AVE,"39,667","2,277",OAK PARK,2-06,"$396,670",0.00,"4,478",16-05-105-010-0000,0.00,0.00,"14,648.14","14,648.14","$11,352.28","$12,216.79","$13,634.93","$14,326.99","$14,648.14",27001,OAK PARK,60302
0,1228 N TAYLOR AVE,"26,411","1,482",OAK PARK,2-03,"$264,110","1,268.60","4,658",16-05-105-011-0000,"1,014.88",0.00,"7,469.52","9,753.00","$7,295.46","$7,817.17","$8,209.19","$9,559.57","$7,469.52",27001,OAK PARK,60302
0,1226 N TAYLOR AVE,"34,065","2,283",OAK PARK,2-06,"$340,650","1,268.60","4,658",16-05-105-012-0000,"1,014.88",0.00,"10,295.96","12,579.44","$8,934.77","$9,581.43","$10,780.56","$11,475.63","$10,295.96",27001,OAK PARK,60302
0,1224 N TAYLOR AVE,"24,986","1,140",OAK PARK,2-03,"$249,860","1,268.60","4,658",16-05-105-013-0000,0.00,0.00,"7,958.18","9,226.78","$7,315.75","$7,853.12","$8,815.52","$7,805.41","$7,958.18",27001,OAK PARK,60302
0,1220 N TAYLOR AVE,"41,310","1,899",OAK PARK,2-05,"$413,100","1,268.60","4,658",16-05-105-014-0000,"1,014.88",0.00,"12,971.31","15,254.79","$10,405.74","$11,178.51","$11,158.61","$8,743.02","$9,098.02",27001,OAK PARK,60302
0,1218 N TAYLOR AVE,"35,601","1,591",OAK PARK,2-03,"$356,010","1,268.60","4,658",16-05-105-015-0000,"1,014.88",0.00,"10,863.15","13,146.63","$8,261.56","$8,856.94","$9,972.06","$10,664.08","$10,863.15",27001,OAK PARK,60302
0,1216 N TAYLOR AVE,"36,178","1,890",OAK PARK,2-04,"$361,780","1,268.60","4,658",16-05-105-016-0000,0.00,0.00,"12,091.15","13,359.75","$8,972.51","$9,636.02","$10,805.40","$13,066.92","$12,091.15",27001,OAK PARK,60302
0,1212 N TAYLOR AVE,"40,636","1,706",OAK PARK,2-05,"$406,360","1,268.60","4,556",16-05-105-017-0000,0.00,0.00,"13,737.29","15,005.89","$11,874.86","$10,435.24","$11,697.32","$13,457.89","$13,737.29",27001,OAK PARK,60302
0,1233 N HUMPHREY AVE,"35,279","1,644",OAK PARK,2-05,"$352,790","1,268.60","4,478",16-05-105-018-0000,0.00,0.00,"11,759.16","13,027.76","$10,053.09","$9,872.65","$10,379.25","$11,523.06","$11,759.16",27001,OAK PARK,60302
0,1229 N HUMPHREY AVE,"28,098","1,023",OAK PARK,2-03,"$280,980","1,268.60","4,658",16-05-105-019-0000,0.00,0.00,"9,107.28","10,375.88","$7,867.35","$8,446.79","$9,478.00","$8,929.42","$9,107.28",27001,OAK PARK,60302
0,1227 N HUMPHREY AVE,"32,927","1,552",OAK PARK,2-05,"$329,270","1,268.60","4,658",16-05-105-020-0000,0.00,0.00,"10,890.55","12,159.15","$9,057.60","$9,727.65","$10,907.63","$10,673.59","$10,890.55",27001,OAK PARK,60302
0,1223 N HUMPHREY AVE,"38,257","1,567",OAK PARK,2-03,"$382,570","1,268.60","4,658",16-05-105-021-0000,0.00,0.00,"12,858.78","14,127.38","$9,292.95","$8,008.67","$8,988.97","$12,598.67","$12,858.78",27001,OAK PARK,60302
0,1221 N HUMPHREY AVE,"39,549","2,037",OAK PARK,2-04,"$395,490","1,268.60","4,658",16-05-105-022-0000,"1,014.88","6,255.09","6,065.94","14,604.50","$6,617.22","$7,272.69","$7,726.90","$5,829.25","$6,065.94",27001,OAK PARK,60302
0,1219 N HUMPHREY AVE,"37,864","1,095",OAK PARK,2-03,"$378,640","1,268.60","4,658",16-05-105-023-0000,0.00,0.00,"17,222.51","18,491.11","$9,583.99","$11,676.50","$13,082.72","$16,866.74","$17,222.51",27001,OAK PARK,60302
0,1215 N HUMPHREY AVE,"28,461","1,100",OAK PARK,2-03,"$284,610","1,268.60","4,658",16-05-105-024-0000,0.00,0.00,"9,241.37","10,509.97","$7,162.30","$7,687.98","$8,012.19","$9,060.47","$9,241.37",27001,OAK PARK,60302
0,1213 N HUMPHREY AVE,"31,117","1,520",OAK PARK,2-03,"$311,170","1,268.60","4,556",16-05-105-025-0000,"1,014.88","2,875.41","6,078.12","11,490.73","$6,545.65","$7,285.67","$7,740.68","$5,840.95","$6,078.12",27001,OAK PARK,60302
0,52  LE MOYNE PKY,"35,752","2,300",OAK PARK,2-06,"$357,520",0.00,"4,902",16-05-105-026-0000,0.00,0.00,"13,824.57","13,824.57","$11,464.18","$12,337.20","$13,769.32","$13,521.65","$13,824.57",27001,OAK PARK,60302
0,48  LE MOYNE PKY,"36,950","1,799",OAK PARK,2-03,"$369,500","1,268.60","4,375",16-05-105-027-0000,0.00,0.00,"12,376.21","13,644.81","$9,404.10","$10,100.50","$11,323.87","$12,126.63","$12,376.21",27001,OAK PARK,60302
0,46  LE MOYNE PKY,"28,542","1,498",OAK PARK,2-03,"$285,420","1,268.60","4,375",16-05-105-028-0000,"1,014.88",0.00,"8,256.43","10,539.91","$7,834.52","$7,735.68","$8,093.60","$8,114.45","$8,256.43",27001,OAK PARK,60302
0,42  LE MOYNE PKY,"38,506","2,201",OAK PARK,2-04,"$385,060","1,268.60","4,375",16-05-105-029-0000,0.00,0.00,"12,950.76","14,219.36","$8,284.55","$8,895.73","$9,979.10","$12,688.64","$12,950.76",27001,OAK PARK,60302
0,40  LE MOYNE PKY,"31,001","1,539",OAK PARK,2-03,"$310,010","1,268.60","4,375",16-05-105-030-0000,0.00,0.00,"10,179.37","11,447.97","$8,792.25","$9,442.10","$10,588.88","$11,214.99","$10,179.37",27001,OAK PARK,60302
0,38  LE MOYNE PKY,"34,362","1,897",OAK PARK,2-04,"$343,620","1,268.60","4,375",16-05-105-031-0000,0.00,0.00,"11,420.44","12,689.04","$8,945.71","$9,607.24","$10,773.24","$11,191.83","$11,420.44",27001,OAK PARK,60302
0,34  LE MOYNE PKY,"41,184","2,081",OAK PARK,2-04,"$411,840",0.00,"4,375",16-05-105-032-0000,0.00,0.00,"15,208.36","15,208.36","$8,911.65","$8,641.93","$9,732.14","$7,064.44","$15,208.36",27001,OAK PARK,60302
0,30  LE MOYNE PKY,"46,763","2,861",OAK PARK,2-04,"$467,630","1,268.60","5,000",16-05-105-033-0000,"1,014.88",0.00,"14,984.96","17,268.44","$10,289.29","$11,039.05","$12,407.47","$14,695.64","$14,984.96",27001,OAK PARK,60302
0,6043  NORTH AVE,"32,964","2,900",OAK PARK,2-12,"$329,640","1,268.60","3,625",16-05-105-034-0000,0.00,0.00,"10,904.25","12,172.85","$8,871.44","$10,188.88","$11,422.36","$10,686.87","$10,904.25",27001,OAK PARK,60302
0,6039 W NORTH AVE,"39,600",,OAK PARK,5-17,,0.00,"2,625",16-05-105-035-0000,0.00,0.00,"14,623.41","14,623.41","$13,823.04","$14,875.67","$16,602.44","$14,302.85","$14,623.41",27001,OAK PARK,60302
0,6045 W NORTH AVE,"62,368",,OAK PARK,5-17,,0.00,"6,250",16-05-105-037-0000,0.00,0.00,"23,031.05","23,031.05","$21,864.13","$23,529.09","$26,260.49","$22,526.29","$23,031.05",27001,OAK PARK,60302
0,6049 W NORTH AVE,"42,551","4,500",OAK PARK,2-12,"$425,510",0.00,"3,125",16-05-105-038-0000,0.00,0.00,"15,713.13","15,713.13","$18,095.53","$19,473.54","$21,734.14","$14,816.82","$15,713.13",27001,OAK PARK,60302
0,1230 N HUMPHREY AVE,"25,115","1,244",OAK PARK,2-05,"$251,150","1,268.60","4,528",16-05-106-011-0000,0.00,0.00,"8,005.75","9,274.35","$7,369.73","$7,911.23","$8,880.28","$8,540.41","$8,005.75",27001,OAK PARK,60302
0,1228 N HUMPHREY AVE,"38,912","1,592",OAK PARK,2-03,"$389,120","1,268.60","4,658",16-05-106-012-0000,0.00,0.00,"13,100.71","14,369.31","$10,157.85","$10,911.61","$12,229.00","$12,835.29","$13,100.71",27001,OAK PARK,60302
0,1226 N HUMPHREY AVE,"27,501","1,141",OAK PARK,2-03,"$275,010","1,268.60","4,658",16-05-106-013-0000,0.00,0.00,"8,886.92","10,155.52","$7,318.46","$7,856.09","$8,818.83","$8,713.76","$8,886.92",27001,OAK PARK,60302
0,1224 N HUMPHREY AVE,"25,283","1,417",OAK PARK,2-03,"$252,830","1,268.60","4,658",16-05-106-014-0000,0.00,0.00,"8,067.79","9,336.39","$6,094.02","$6,538.34","$7,348.14","$8,598.56","$8,067.79",27001,OAK PARK,60302
0,1220 N HUMPHREY AVE,"28,700","1,653",OAK PARK,2-03,"$287,000","1,268.60","4,658",16-05-106-015-0000,0.00,0.00,"9,329.66","10,598.26","$7,125.16","$9,602.24","$10,767.64","$9,146.79","$9,329.66",27001,OAK PARK,60302
0,1218 N HUMPHREY AVE,"40,224","1,815",OAK PARK,2-04,"$402,240","1,268.60","4,658",16-05-106-016-0000,"1,014.88","4,992.19","7,578.11","14,853.78","$9,792.17","$9,842.52","$9,438.37","$7,282.42","$7,578.11",27001,OAK PARK,60302
0,1216 N HUMPHREY AVE,"43,833","2,373",OAK PARK,2-04,"$438,330","1,268.60","4,658",16-05-106-017-0000,0.00,0.00,"17,804.93","19,073.53","$10,230.89","$10,990.26","$12,316.72","$17,436.30","$17,804.93",27001,OAK PARK,60302
0,1214 N HUMPHREY AVE,"36,233","1,740",OAK PARK,2-03,"$362,330","1,268.60","4,608",16-05-106-018-0000,"1,014.88","3,835.61","7,260.96","13,380.05","$7,775.50","$8,545.71","$9,079.42","$6,977.64","$7,260.96",27001,OAK PARK,60302
0,1530 N AUSTIN BLVD,"76,814",,OAK PARK,3-15,,0.00,"9,186",16-05-106-019-0000,0.00,0.00,"28,365.64","28,365.64","$22,703.21","$24,432.10","$27,268.28","$27,743.91","$28,365.64",27001,OAK PARK,60302
0,1526 N AUSTIN BLVD,"43,163","2,075",OAK PARK,2-04,"$431,630","1,268.60","4,658",16-05-106-020-0000,"1,014.88",253.72,"13,148.15","15,939.07","$7,874.60","$8,654.64","$13,782.24","$7,319.72","$7,363.21",27001,OAK PARK,60302
0,1524 N AUSTIN BLVD,"4,774",,OAK PARK,2-41,"$47,740",0.00,"4,658",16-05-106-021-0000,0.00,0.00,"1,762.97","1,762.97","$1,326.62","$1,427.75","$1,593.45","$1,724.30","$1,762.97",27001,OAK PARK,60302
0,1522 N AUSTIN BLVD,"38,381","3,080",OAK PARK,2-11,"$383,810","1,268.60","4,658",16-05-106-022-0000,0.00,0.00,"12,904.58","14,173.18","$9,490.30","$10,193.20","$10,617.02","$12,643.41","$12,904.58",27001,OAK PARK,60302
0,1520 N AUSTIN BLVD,"37,626","3,366",OAK PARK,2-11,"$376,260",0.00,"4,658",16-05-106-023-0000,0.00,0.00,"13,894.47","13,894.47","$10,949.47","$11,017.02","$12,295.90","$14,995.54","$13,894.47",27001,OAK PARK,60302
0,1516 N AUSTIN BLVD,"31,734","1,507",OAK PARK,2-05,"$317,340","1,268.60","4,658",16-05-106-024-0000,"1,014.88",0.00,"9,435.21","11,718.69","$9,908.49","$9,967.66","$11,211.59","$10,463.66","$9,435.21",27001,OAK PARK,60302
0,1514 N AUSTIN BLVD,"34,990","2,950",OAK PARK,2-11,"$349,900","1,268.60","4,608",16-05-106-025-0000,0.00,0.00,"11,652.34","12,920.94","$8,752.42","$9,399.12","$10,540.93","$11,418.70","$11,652.34",27001,OAK PARK,60302
0,24  LE MOYNE PKY,"31,776","1,518",OAK PARK,2-03,"$317,760","1,268.60","4,903",16-05-106-026-0000,"1,014.88","3,684.52","5,766.17","11,734.17","$6,326.66","$6,953.36","$7,387.62","$5,541.18","$5,766.17",27001,OAK PARK,60302
0,22  LE MOYNE PKY,"37,591","1,809",OAK PARK,2-05,"$375,910","1,268.60","4,375",16-05-106-027-0000,0.00,0.00,"12,612.93","13,881.53","$9,685.44","$10,389.16","$13,405.06","$13,577.24","$12,612.93",27001,OAK PARK,60302
0,12  LE MOYNE PKY,"38,744","1,783",OAK PARK,2-03,"$387,440","1,268.60","8,750",16-05-106-028-0000,0.00,0.00,"13,038.67","14,307.27","$10,187.60","$10,943.64","$12,264.89","$12,774.58","$13,038.67",27001,OAK PARK,60302
0,10  LE MOYNE PKY,"37,280","2,144",OAK PARK,2-04,"$372,800","1,268.60","4,375",16-05-106-029-0000,0.00,0.00,"11,863.69","13,766.59","$9,291.60","$9,979.41","$12,193.68","$11,940.96","$11,863.69",27001,OAK PARK,60302
0,8  LE MOYNE PKY,"36,641","2,386",OAK PARK,2-06,"$366,410","1,268.60","4,375",16-05-106-030-0000,0.00,0.00,"12,262.03","13,530.63","$4,297.57","$4,723.28","$5,519.45","$12,014.96","$12,262.03",27001,OAK PARK,60302
0,6  LE MOYNE PKY,"34,416","1,213",OAK PARK,2-03,"$344,160",0.00,"4,375",16-05-106-031-0000,0.00,0.00,"12,709.09","12,709.09","$9,033.50","$9,701.70","$10,878.63","$11,211.33","$12,709.09",27001,OAK PARK,60302
0,6011  NORTH AVE,"195,540",,OAK PARK,5-28,,0.00,"36,156",16-05-106-033-0000,0.00,0.00,"72,208.33","72,208.33","$62,831.08","$67,615.68","$75,464.79","$70,625.63","$72,208.33",27001,OAK PARK,60302
0,2  LE MOYNE PKY,"5,668",,OAK PARK,2-99,"$56,680","1,268.60","5,000",16-05-106-034-1001,0.00,0.00,"2,001.72","3,270.32","$1,420.43","$1,670.47","$2,074.30","$1,979.57","$2,001.72",27001,OAK PARK,60302
0,2  LE MOYNE PKY,"5,659",,OAK PARK,2-99,"$56,590",0.00,"5,000",16-05-106-034-1002,0.00,0.00,"2,089.76","2,089.76","$2,560.52","$2,755.50","$3,075.34","$2,554.99","$2,089.76",27001,OAK PARK,60302
0,2  LE MOYNE PKY,"6,900",,OAK PARK,2-99,"$69,000",0.00,"5,000",16-05-106-034-1003,0.00,0.00,"3,981.50","3,981.50","$2,965.67","$3,191.47","$3,561.93","$3,894.29","$3,981.50",27001,OAK PARK,60302
0,2  LE MOYNE PKY,"6,894",,OAK PARK,2-99,"$68,940",0.00,"5,000",16-05-106-034-1004,0.00,0.00,"3,977.82","3,977.82","$2,962.97","$3,029.16","$3,380.88","$3,890.64","$3,977.82",27001,OAK PARK,60302
0,2  LE MOYNE PKY,"6,897",,OAK PARK,2-99,"$68,970","1,268.60","5,000",16-05-106-034-1005,"1,014.88",253.72,"1,442.14","3,979.34","$1,771.37","$2,015.34","$2,311.21","$2,116.85","$1,442.14",27001,OAK PARK,60302
0,2  LE MOYNE PKY,"6,900",,OAK PARK,2-99,"$69,000",0.00,"5,000",16-05-106-034-1006,0.00,0.00,"3,981.88","3,981.88","$2,966.04","$3,191.87","$3,562.36","$3,894.66","$3,981.88",27001,OAK PARK,60302
0,1140  EDMER AVE,"53,195","2,470",OAK PARK,2-06,"$531,950",0.00,"5,735",16-05-107-001-0000,0.00,0.00,"19,643.64","19,643.64","$19,107.86","$19,960.04","$22,277.01","$19,213.14","$19,643.64",27001,OAK PARK,60302
0,1136  EDMER AVE,"40,471","1,730",OAK PARK,2-05,"$404,710","1,268.60","5,440",16-05-107-002-0000,"1,014.88",0.00,"12,661.52","14,945.00","$10,678.34","$11,457.71","$12,874.68","$12,422.99","$12,661.52",27001,OAK PARK,60302
0,1132  EDMER AVE,"30,681","1,804",OAK PARK,2-04,"$306,810","1,268.60","5,440",16-05-107-003-0000,"1,014.88",0.00,"9,046.26","11,329.74","$10,895.85","$11,691.77","$12,298.34","$10,938.25","$9,046.26",27001,OAK PARK,60302
0,1130  EDMER AVE,"47,808","2,323",OAK PARK,2-06,"$478,080","1,268.60","5,440",16-05-107-004-0000,0.00,0.00,"16,385.75","17,654.35","$14,826.39","$15,935.71","$17,836.37","$18,321.98","$16,385.75",27001,OAK PARK,60302
0,1126  EDMER AVE,"38,292","1,753",OAK PARK,2-03,"$382,920","1,268.60","5,440",16-05-107-005-0000,0.00,0.00,"12,871.72","14,140.32","$11,213.09","$12,047.19","$13,496.38","$13,162.14","$12,871.72",27001,OAK PARK,60302
0,1122  EDMER AVE,"30,681","1,804",OAK PARK,2-04,"$306,810","1,268.60","5,440",16-05-107-006-0000,"1,014.88",0.00,"11,265.68","13,549.16","$11,605.58","$11,691.37","$13,135.56","$11,911.22","$11,265.68",27001,OAK PARK,60302
0,1120  EDMER AVE,"45,443","1,804",OAK PARK,2-04,"$454,430","1,268.60","5,440",16-05-107-007-0000,0.00,0.00,"15,512.44","16,781.04","$12,724.64","$13,674.01","$15,312.09","$15,194.13","$15,512.44",27001,OAK PARK,60302
0,1116  EDMER AVE,"46,952","2,050",OAK PARK,2-05,"$469,520","1,268.60","6,800",16-05-107-008-0000,0.00,0.00,"16,069.74","17,338.34","$13,309.44","$14,303.22","$16,014.34","$15,739.19","$16,069.74",27001,OAK PARK,60302
0,1112  EDMER AVE,"50,010","2,325",OAK PARK,2-06,"$500,100","1,268.60","6,800",16-05-107-009-0000,0.00,0.00,"17,198.92","18,467.52","$15,241.01","$15,862.60","$17,754.67","$18,287.96","$17,198.92",27001,OAK PARK,60302
0,1110  EDMER AVE,"79,000","3,161",OAK PARK,2-78,"$790,000","1,268.60","6,800",16-05-107-010-0000,0.00,0.00,"27,904.25","29,172.85","$21,840.77","$23,484.36","$26,261.21","$28,533.40","$27,904.25",27001,OAK PARK,60302
0,1106  EDMER AVE,"30,887","1,160",OAK PARK,2-03,"$308,870",0.00,"6,800",16-05-107-011-0000,0.00,0.00,"11,405.86","11,405.86","$9,626.42","$9,921.03","$10,540.64","$11,155.86","$11,405.86",27001,OAK PARK,60302
0,1100  EDMER AVE,"27,628","1,163",OAK PARK,2-03,"$276,280","1,268.60","5,316",16-05-107-012-0000,0.00,0.00,"8,933.73","10,202.33","$8,207.83","$8,433.82","$9,463.50","$8,759.60","$8,933.73",27001,OAK PARK,60302
0,1141 N RIDGELAND AVE,"41,003","2,048",OAK PARK,2-04,"$410,030","1,268.60","6,403",16-05-107-013-0000,"1,014.88",0.00,"12,858.02","15,141.50","$14,077.44","$15,129.73","$16,936.84","$19,161.08","$12,858.02",27001,OAK PARK,60302
0,1131 N RIDGELAND AVE,"74,350","3,048",OAK PARK,2-04,"$743,500","1,268.60","9,000",16-05-107-015-0000,0.00,0.00,"26,187.08","27,455.68","$22,435.65","$26,659.20","$29,804.62","$25,634.87","$26,187.08",27001,OAK PARK,60302
0,1127 N RIDGELAND AVE,"45,997","2,231",OAK PARK,2-04,"$459,970","1,268.60","6,000",16-05-107-016-0000,0.00,0.00,"15,717.07","16,985.67","$15,356.60","$16,506.27","$18,473.15","$15,394.19","$15,717.07",27001,OAK PARK,60302
0,1123 N RIDGELAND AVE,"31,002","1,289",OAK PARK,2-03,"$310,020","1,268.60","6,000",16-05-107-017-0000,"1,014.88",0.00,"9,164.87","11,448.35","$7,572.25","$8,115.16","$10,181.26","$9,003.05","$9,164.87",27001,OAK PARK,60302
0,1119 N RIDGELAND AVE,"53,848","3,037",OAK PARK,2-04,"$538,480","1,268.60","6,000",16-05-107-018-0000,0.00,0.00,"19,096.62","20,365.22","$19,063.47","$20,495.47","$22,925.42","$22,293.19","$19,096.62",27001,OAK PARK,60302
0,1111 N RIDGELAND AVE,"40,375","1,696",OAK PARK,2-05,"$403,750","1,268.60","6,750",16-05-107-021-0000,0.00,0.00,"13,641.00","14,909.60","$13,113.68","$14,092.67","$15,779.30","$13,363.65","$13,641.00",27001,OAK PARK,60302
0,1107 N RIDGELAND AVE,"37,841","1,626",OAK PARK,2-03,"$378,410","1,268.60","6,603",16-05-107-022-0000,0.00,0.00,"12,705.16","13,973.76","$11,120.26","$11,947.32","$13,384.96","$14,574.71","$12,705.16",27001,OAK PARK,60302
0,1101 N RIDGELAND AVE,"45,077","1,632",OAK PARK,2-03,"$450,770","1,268.60","8,250",16-05-107-023-0000,0.00,0.00,"15,377.33","16,645.93","$14,004.41","$15,051.22","$16,849.11","$15,061.98","$15,377.33",27001,OAK PARK,60302
0,1117 N RIDGELAND AVE,"3,600",,OAK PARK,2-41,"$36,000",0.00,"3,000",16-05-107-024-0000,0.00,0.00,"1,329.37","1,329.37","$1,005.32","$1,081.93","$1,207.51","$1,300.29","$1,329.37",27001,OAK PARK,60302
