,taxbill2020,taxbill2019,taxbill2018,taxbill2017,taxbill2016,homeownerexemption,seniorfreezeexemption,seniorcitizenexemption,taxbeforeexemptions,taxafterexemptions,estimatedvalue,assessedvalue,lotsize,buildingsize,class,taxcode,address,city,zip,township,pin
0,"$1,737.82","$2,018.94","$1,946.67","$1,870.71","$3,064.72","1,132.50","2,907.69",906.00,"6,684.02","1,737.82","$183,100","18,310","18,400",,2-99,27001,224 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-406-022-1011
0,"$5,208.48","$4,989.53","$4,798.48","$4,732.42","$4,116.30","1,132.50",0.00,906.00,"7,246.98","5,208.48","$198,540","19,854","18,400",,2-99,27001,224 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-406-022-1012
0,"$2,390.14","$2,776.78","$2,677.38","$2,572.91","$3,891.74","1,132.50","2,539.40",906.00,"6,968.05","2,390.14","$190,900","19,090","18,400",,2-99,27001,224 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-406-022-1013
0,"$5,835.55","$5,759.35","$5,541.24","$5,441.45","$4,609.64","1,132.50",0.00,0.00,"6,968.05","5,835.55","$190,900","19,090","18,400",,2-99,27001,224 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-406-022-1014
0,"$5,551.52","$5,470.42","$6,531.77","$6,388.57","$5,385.26","1,132.50",0.00,0.00,"6,684.02","5,551.52","$183,100","18,310","18,400",,2-99,27001,224 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-406-022-1015
0,"$4,639.40","$4,411.81","$4,242.33","$4,188.46","$3,657.84","1,132.50",0.00,906.00,"6,677.90","4,639.40","$182,940","18,294","18,400",,2-99,27001,224 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-406-022-1016
0,"$7,246.98","$7,357.79","$7,081.96","$6,926.80","$5,839.26",0.00,0.00,0.00,"7,246.98","7,246.98","$198,540","19,854","18,400",,2-99,27001,224 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-406-022-1017
0,"$4,929.55","$4,706.79","$4,526.36","$4,466.17","$4,609.64","1,132.50",0.00,906.00,"6,968.05","4,929.55","$190,900","19,090","18,400",,2-99,27001,224 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-406-022-1018
0,"$5,835.55","$5,759.35","$5,541.24","$5,441.45","$4,609.64","1,132.50",0.00,0.00,"6,968.05","5,835.55","$190,900","19,090","18,400",,2-99,27001,224 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-406-022-1019
0,"$6,684.02","$6,786.12","$6,531.77","$6,388.57","$3,662.30",0.00,0.00,0.00,"6,684.02","6,684.02","$183,100","18,310","18,400",,2-99,27001,224 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-406-022-1020
0,"$6,684.02","$5,470.42","$5,263.17","$6,388.57","$5,385.26",0.00,0.00,0.00,"6,684.02","6,684.02","$183,100","18,310","18,400",,2-99,27001,224 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-406-022-1021
0,"$1,782.78","$1,478.56","$1,446.14","$2,629.35","$2,357.30","1,132.50",0.00,0.00,"2,915.28","1,782.78","$79,860","7,986","18,400",,2-99,27001,214 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-406-023-1001
0,"$2,915.28","$2,792.97","$2,688.29","$2,629.35","$2,357.30",0.00,0.00,0.00,"2,915.28","2,915.28","$79,860","7,986","18,400",,2-99,27001,214 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-406-023-1002
0,"$2,986.06","$2,861.38","$2,754.00","$2,693.72","$2,414.44",0.00,0.00,0.00,"2,986.06","2,986.06","$81,820","8,182","18,400",,2-99,27001,214 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-406-023-1003
0,"$1,853.56","$1,545.68","$1,485.40","$1,474.62","$1,409.38","1,132.50",0.00,0.00,"2,986.06","1,853.56","$81,820","8,182","18,400",,2-99,27001,214 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-406-023-1004
0,"$1,853.56","$1,545.68","$1,485.40","$1,474.62","$1,409.38","1,132.50",0.00,0.00,"2,986.06","1,853.56","$81,820","8,182","18,400",,2-99,27001,214 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-406-023-1005
0,"$2,986.06","$2,861.38","$2,754.00","$2,693.72","$2,414.44",0.00,0.00,0.00,"2,986.06","2,986.06","$81,820","8,182","18,400",,2-99,27001,214 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-406-023-1006
0,"$1,782.78","$1,477.27","$1,446.14","$2,629.35","$2,357.30","1,132.50",0.00,0.00,"2,915.28","1,782.78","$79,860","7,986","18,400",,2-99,27001,216 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-406-023-1007
0,"$2,915.28","$2,792.97","$2,688.29","$2,629.35","$2,357.30",0.00,0.00,0.00,"2,915.28","2,915.28","$79,860","7,986","18,400",,2-99,27001,216 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-406-023-1008
0,"$2,986.06","$2,861.38","$2,754.00","$2,693.72","$2,414.44",0.00,0.00,0.00,"2,986.06","2,986.06","$81,820","8,182","18,400",,2-99,27001,216 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-406-023-1009
0,"$2,986.06","$2,861.38","$2,754.00","$2,693.72","$2,414.44",0.00,0.00,0.00,"2,986.06","2,986.06","$81,820","8,182","18,400",,2-99,27001,216 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-406-023-1010
0,$0.00,$0.00,$0.00,$617.22,"$1,122.22","1,132.50","1,081.54",772.03,"2,986.06",0.00,"$81,820","8,182","18,400",,2-99,27001,216 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-406-023-1011
0,"$2,986.06","$2,861.38","$2,754.00","$2,693.72","$2,414.44",0.00,0.00,0.00,"2,986.06","2,986.06","$81,820","8,182","18,400",,2-99,27001,216 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-406-023-1012
0,"$2,915.28","$2,792.97","$2,688.29","$2,629.35","$2,357.30",0.00,0.00,0.00,"2,915.28","2,915.28","$79,860","7,986","18,400",,2-99,27001,220 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-406-023-1013
0,"$1,782.78","$1,477.27","$1,419.69","$1,410.25","$1,352.24","1,132.50",0.00,0.00,"2,915.28","1,782.78","$79,860","7,986","18,400",,2-99,27001,220 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-406-023-1014
0,"$2,986.06","$2,861.38","$2,754.00","$2,693.72","$2,414.44",0.00,0.00,0.00,"2,986.06","2,986.06","$81,820","8,182","18,400",,2-99,27001,220 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-406-023-1015
0,"$2,986.06","$2,861.38","$2,754.00","$2,693.72","$2,414.44",0.00,0.00,0.00,"2,986.06","2,986.06","$81,820","8,182","18,400",,2-99,27001,220 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-406-023-1016
0,$947.56,$493.12,$470.52,$37.27,$67.77,"1,132.50",0.00,906.00,"2,986.06",947.56,"$81,820","8,182","18,400",,2-99,27001,220 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-406-023-1017
0,"$1,853.56","$1,545.68","$1,485.40","$2,693.72","$2,414.44","1,132.50",0.00,0.00,"2,986.06","1,853.56","$81,820","8,182","18,400",,2-99,27001,220 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-406-023-1018
0,"$2,915.28","$2,792.97","$2,688.29","$2,629.35","$2,357.30",0.00,0.00,0.00,"2,915.28","2,915.28","$79,860","7,986","18,400",,2-99,27001,222 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-406-023-1019
0,"$1,782.78","$1,477.27","$1,419.69","$1,410.25","$1,352.24","1,132.50",0.00,0.00,"2,915.28","1,782.78","$79,860","7,986","18,400",,2-99,27001,222 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-406-023-1020
0,"$2,986.06","$2,861.38","$2,754.00","$2,693.72","$2,414.44",0.00,0.00,0.00,"2,986.06","2,986.06","$81,820","8,182","18,400",,2-99,27001,222 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-406-023-1021
0,"$1,853.56","$1,545.68","$1,485.40","$1,474.62","$1,409.38","1,132.50",0.00,0.00,"2,986.06","1,853.56","$81,820","8,182","18,400",,2-99,27001,222 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-406-023-1022
0,"$1,853.56","$1,545.68","$1,485.40","$1,474.62","$1,409.38","1,132.50",0.00,0.00,"2,986.06","1,853.56","$81,820","8,182","18,400",,2-99,27001,222 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-406-023-1023
0,"$1,853.56","$1,545.68","$1,485.40","$1,474.62","$1,409.38","1,132.50",0.00,0.00,"2,986.06","1,853.56","$81,820","8,182","18,400",,2-99,27001,222 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-406-023-1024
0,"$5,034.64","$4,418.78","$4,250.95","$5,398.54","$6,655.51","1,132.50",0.00,0.00,"6,167.14","5,034.64","$168,950","16,895","12,935",,2-99,27001,240 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-406-024-1001
0,"$4,537.59","$4,219.06","$4,060.92","$3,971.95","$4,896.65",0.00,0.00,0.00,"4,537.59","4,537.59","$124,300","12,430","12,935",,2-99,27001,240 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-406-024-1002
0,"$3,405.09","$2,903.36","$2,792.32","$2,752.85","$3,891.59","1,132.50",0.00,0.00,"4,537.59","3,405.09","$124,300","12,430","12,935",,2-99,27001,240 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-406-024-1003
0,"$4,537.59","$4,219.06","$4,060.92","$3,971.95","$4,896.65",0.00,0.00,0.00,"4,537.59","4,537.59","$124,300","12,430","12,935",,2-99,27001,240 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-406-024-1004
0,"$3,108.26","$2,627.98","$2,527.18","$2,493.55","$3,571.55","1,132.50",0.00,0.00,"4,240.76","3,108.26","$116,190","11,619","12,935",,2-99,27001,240 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-406-024-1005
0,"$6,970.31","$6,481.93","$6,238.97","$6,102.21","$7,522.44",0.00,0.00,0.00,"6,970.31","6,970.31","$190,950","19,095","12,935",,2-99,27001,240 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-406-024-1006
0,"$3,267.83","$2,776.39","$2,670.15","$2,633.26","$3,743.85","1,132.50",0.00,0.00,"4,400.33","3,267.83","$120,560","12,056","12,935",,2-99,27001,240 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-406-024-1007
0,"$4,400.33","$4,092.09","$3,938.75","$3,852.36","$4,748.91",0.00,0.00,0.00,"4,400.33","4,400.33","$120,560","12,056","12,935",,2-99,27001,240 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-406-024-1008
0,"$3,267.83","$2,776.39","$2,670.15","$2,633.26","$3,743.85","1,132.50",0.00,0.00,"4,400.33","3,267.83","$120,560","12,056","12,935",,2-99,27001,240 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-406-024-1009
0,"$2,551.98","$1,900.27","$1,571.41","$2,799.42","$3,949.17","1,132.50",0.00,906.00,"4,590.48","2,551.98","$125,760","12,576","12,935",,2-99,27001,240 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-406-024-1010
0,"$5,571.67","$4,918.74","$4,732.13","$4,650.14","$6,230.37","1,132.50",0.00,0.00,"6,704.17","5,571.67","$183,670","18,367","12,935",,2-99,27001,240 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-406-024-1011
0,"$4,400.33","$4,092.09","$3,938.75","$3,852.36","$4,748.91",0.00,0.00,0.00,"4,400.33","4,400.33","$120,560","12,056","12,935",,2-99,27001,240 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-406-024-1012
0,"$4,400.33","$4,092.09","$3,938.75","$3,852.36","$4,748.91",0.00,0.00,0.00,"4,400.33","4,400.33","$120,560","12,056","12,935",,2-99,27001,240 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-406-024-1013
0,"$4,400.33","$4,092.09","$3,938.75","$2,633.26","$3,743.85",0.00,0.00,0.00,"4,400.33","4,400.33","$120,560","12,056","12,935",,2-99,27001,240 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-406-024-1014
0,"$3,405.09","$2,903.36","$2,792.32","$2,752.85","$3,891.59","1,132.50",0.00,0.00,"4,537.59","3,405.09","$124,300","12,430","12,935",,2-99,27001,240 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-406-024-1015
0,$213.14,$198.41,$190.92,$186.77,$229.87,0.00,0.00,0.00,213.14,213.14,"$5,860",586,"12,935",,2-99,27001,240 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-406-024-1016
0,$213.14,$198.41,$190.92,$186.77,$229.87,0.00,0.00,0.00,213.14,213.14,"$5,860",586,"12,935",,2-99,27001,240 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-406-024-1017
0,$213.14,$198.41,$190.92,$186.77,$229.87,0.00,0.00,0.00,213.14,213.14,"$5,860",586,"12,935",,2-99,27001,240 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-406-024-1018
0,$213.14,$198.41,$190.92,$186.77,$229.87,0.00,0.00,0.00,213.14,213.14,"$5,860",586,"12,935",,2-99,27001,240 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-406-024-1019
0,$213.14,$198.41,$190.92,$186.77,$229.87,0.00,0.00,0.00,213.14,213.14,"$5,860",586,"12,935",,2-99,27001,240 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-406-024-1020
0,$213.14,$198.41,$190.92,$186.77,$229.87,0.00,0.00,0.00,213.14,213.14,"$5,860",586,"12,935",,2-99,27001,240 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-406-024-1021
0,$213.14,$198.41,$190.92,$186.77,$229.87,0.00,0.00,0.00,213.14,213.14,"$5,860",586,"12,935",,2-99,27001,240 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-406-024-1022
0,$213.14,$198.41,$190.92,$186.77,$229.87,0.00,0.00,0.00,213.14,213.14,"$5,860",586,"12,935",,2-99,27001,240 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-406-024-1023
0,$213.14,$198.41,$190.92,$186.77,$229.87,0.00,0.00,0.00,213.14,213.14,"$5,860",586,"12,935",,2-99,27001,240 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-406-024-1024
0,$213.14,$198.41,$190.92,$186.77,$229.87,0.00,0.00,0.00,213.14,213.14,"$5,860",586,"12,935",,2-99,27001,240 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-406-024-1025
0,$213.14,$198.41,$190.92,$186.77,$229.87,0.00,0.00,0.00,213.14,213.14,"$5,860",586,"12,935",,2-99,27001,240 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-406-024-1026
0,$213.14,$198.41,$190.92,$186.77,$229.87,0.00,0.00,0.00,213.14,213.14,"$5,860",586,"12,935",,2-99,27001,240 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-406-024-1027
0,$213.14,$198.41,$190.92,$186.77,$229.87,0.00,0.00,0.00,213.14,213.14,"$5,860",586,"12,935",,2-99,27001,240 S OAK PARK AVE,OAK PARK,60302,OAK PARK,16-07-406-024-1028
0,"$35,024.71","$26,285.84","$25,298.29","$27,248.59","$25,875.56",0.00,0.00,0.00,"35,024.71","35,024.71","$959,460","95,946","17,500","3,555",2-06,27001,202 S EUCLID AVE,OAK PARK,60302,OAK PARK,16-07-407-001-0000
0,"$24,240.26","$24,204.14","$23,294.54","$22,805.70","$25,086.30","1,132.50",0.00,0.00,"25,372.76","24,240.26","$695,060","69,506","8,750","3,795",2-06,27001,220 S EUCLID AVE,OAK PARK,60302,OAK PARK,16-07-407-005-0000
0,"$22,664.38","$25,042.24","$24,099.47","$23,610.31","$23,693.86","1,132.50",0.00,906.00,"24,702.88","22,664.38","$676,710","67,671","8,750","2,912",2-06,27001,224 S EUCLID AVE,OAK PARK,60302,OAK PARK,16-07-407-006-0000
0,"$23,490.65","$26,238.48","$25,250.85","$24,736.51","$25,353.36",0.00,0.00,0.00,"23,490.65","23,490.65","$643,490","64,349","8,750","3,912",2-06,27001,228 S EUCLID AVE,OAK PARK,60302,OAK PARK,16-07-407-007-0000
0,"$25,385.10","$27,007.90","$25,993.23","$25,445.18","$26,661.66","1,132.50",0.00,0.00,"26,517.60","25,385.10","$737,160","73,716","8,750","3,672",2-06,27001,230 S EUCLID AVE,OAK PARK,60302,OAK PARK,16-07-407-008-0000
0,"$28,465.50","$30,045.46","$28,915.20","$28,320.55","$32,281.23","1,132.50",0.00,906.00,"30,504.00","28,465.50","$835,630","83,563","8,750","3,768",2-06,27001,232 S EUCLID AVE,OAK PARK,60302,OAK PARK,16-07-407-009-0000
0,"$23,030.18","$23,467.48","$22,585.52","$22,112.28","$17,868.53","1,132.50",0.00,906.00,"25,068.68","23,030.18","$686,730","68,673","12,250","3,190",2-06,27001,240 S EUCLID AVE,OAK PARK,60302,OAK PARK,16-07-407-010-0000
0,"$27,321.34","$29,259.98","$28,160.89","$27,565.31","$24,953.06","1,132.50",0.00,0.00,"28,453.84","27,321.34","$779,460","77,946","13,125","3,130",2-06,27001,201  WESLEY AVE,OAK PARK,60302,OAK PARK,16-07-407-011-0000
0,"$23,396.09","$27,591.94","$25,289.03","$24,756.39","$24,932.95",0.00,0.00,0.00,"23,396.09","23,396.09","$640,900","64,090","8,750","3,542",2-06,27001,213  WESLEY AVE,OAK PARK,60302,OAK PARK,16-07-407-014-0000
0,"$21,314.90","$24,839.89","$23,908.80","$21,190.40","$20,573.87",0.00,0.00,0.00,"21,314.90","21,314.90","$583,900","58,390","8,750","3,062",2-06,27001,217  WESLEY AVE,OAK PARK,60302,OAK PARK,16-07-407-015-0000
0,"$21,781.37","$25,071.58","$24,129.53","$23,622.38","$22,600.93","1,132.50",0.00,0.00,"22,913.87","21,781.37","$627,690","62,769","8,750","3,440",2-06,27001,221  WESLEY AVE,OAK PARK,60302,OAK PARK,16-07-407-016-0000
0,"$18,197.24","$18,157.58","$18,115.10","$17,739.73","$17,848.00","1,132.50",0.00,0.00,"19,329.74","18,197.24","$529,510","52,951","8,750","2,442",2-06,27001,225  WESLEY AVE,OAK PARK,60302,OAK PARK,16-07-407-017-0000
0,"$17,917.06","$19,116.86","$18,400.28","$17,996.96","$16,709.55",0.00,0.00,0.00,"17,917.06","17,917.06","$490,820","49,082","8,750","1,918",2-05,27001,229  WESLEY AVE,OAK PARK,60302,OAK PARK,16-07-407-018-0000
0,"$22,015.35","$24,675.95","$23,748.83","$26,570.65","$23,223.63","1,132.50",0.00,0.00,"23,147.85","22,015.35","$634,110","63,411","8,750","3,304",2-06,27001,231  WESLEY AVE,OAK PARK,60302,OAK PARK,16-07-407-019-0000
0,"$20,808.10","$24,567.80","$24,379.57","$23,866.81","$23,892.57","1,132.50",0.00,0.00,"21,940.60","20,808.10","$601,030","60,103","8,750","3,665",2-06,27001,235  WESLEY AVE,OAK PARK,60302,OAK PARK,16-07-407-020-0000
0,"$25,949.88","$29,669.30","$28,554.92","$27,950.79","$29,189.24","1,132.50",0.00,0.00,"27,082.38","25,949.88","$741,890","74,189","12,250","4,490",2-06,27001,241  WESLEY AVE,OAK PARK,60302,OAK PARK,16-07-407-021-0000
0,"$23,400.85","$26,324.00","$24,068.64","$23,562.76","$23,434.98",0.00,0.00,0.00,"23,400.85","23,400.85","$641,040","64,104","13,125","3,308",2-06,27001,210 S EUCLID AVE,OAK PARK,60302,OAK PARK,16-07-407-024-0000
0,"$30,544.43","$28,962.37","$30,205.37","$28,324.20","$26,139.60",0.00,0.00,0.00,"30,544.43","30,544.43","$955,250","95,525","13,125","3,770",2-06,27001,214 S EUCLID AVE,OAK PARK,60302,OAK PARK,16-07-407-025-0000
0,"$21,592.25","$23,950.48","$23,050.46","$22,567.00","$21,492.20","1,132.50",0.00,0.00,"22,724.75","21,592.25","$622,520","62,252","13,125","3,002",2-06,27001,209  WESLEY AVE,OAK PARK,60302,OAK PARK,16-07-407-026-0000
0,"$15,330.54","$15,810.77","$14,201.09","$16,735.93","$14,420.60","1,132.50",0.00,0.00,"16,463.04","15,330.54","$450,990","45,099","8,600","1,928",2-05,27001,210  WESLEY AVE,OAK PARK,60302,OAK PARK,16-07-408-003-0000
0,"$17,533.70","$18,104.16","$19,257.86","$18,874.84","$20,450.67","1,132.50",0.00,906.00,"19,572.20","17,533.70","$536,160","53,616","8,600","2,713",2-04,27001,214  WESLEY AVE,OAK PARK,60302,OAK PARK,16-07-408-004-0000
0,"$15,477.31","$16,140.74","$15,533.50","$15,214.73","$17,307.99","1,132.50",0.00,0.00,"16,609.81","15,477.31","$455,000","45,500","8,600","3,220",2-06,27001,218  WESLEY AVE,OAK PARK,60302,OAK PARK,16-07-408-005-0000
0,"$14,965.53","$16,326.26","$15,710.22","$15,404.91","$14,288.22","1,132.50",0.00,906.00,"17,004.03","14,965.53","$465,800","46,580","8,600","3,138",2-11,27001,220  WESLEY AVE,OAK PARK,60302,OAK PARK,16-07-408-006-0000
0,"$4,640.08","$5,390.69","$5,197.71","$4,994.90","$6,744.24","1,132.50","14,013.89",906.00,"20,692.47","4,640.08","$566,840","56,684","8,600","2,464",2-06,27001,224  WESLEY AVE,OAK PARK,60302,OAK PARK,16-07-408-007-0000
0,"$16,183.99","$16,925.30","$16,720.02","$16,375.20","$15,698.03","1,132.50",0.00,0.00,"17,316.49","16,183.99","$474,370","47,437","8,600","1,998",2-05,27001,228  WESLEY AVE,OAK PARK,60302,OAK PARK,16-07-408-008-0000
0,"$18,342.88","$20,185.60","$19,426.83","$19,022.71","$14,591.17","1,132.50",0.00,0.00,"19,475.38","18,342.88","$533,500","53,350","8,600","2,712",2-06,27001,234  WESLEY AVE,OAK PARK,60302,OAK PARK,16-07-408-009-0000
0,"$16,798.03","$17,603.41","$16,939.62","$16,607.31","$16,091.73","1,132.50",0.00,906.00,"18,836.53","16,798.03","$516,010","51,601","6,880","2,542",2-06,27001,236  WESLEY AVE,OAK PARK,60302,OAK PARK,16-07-408-010-0000
0,"$8,807.34","$10,029.32","$9,902.69","$9,480.82","$13,892.08","1,132.50","3,026.04",906.00,"13,871.88","8,807.34","$380,000","38,000","6,880","1,962",2-05,27001,240  WESLEY AVE,OAK PARK,60302,OAK PARK,16-07-408-011-0000
0,"$17,149.90","$17,266.72","$17,218.83","$18,607.61","$15,909.67","1,132.50",0.00,0.00,"18,282.40","17,149.90","$500,830","50,083","6,880","2,395",2-06,27001,244  WESLEY AVE,OAK PARK,60302,OAK PARK,16-07-408-012-0000
0,"$21,004.48","$22,442.29","$21,598.80","$22,245.16","$20,991.11","1,132.50",0.00,0.00,"22,136.98","21,004.48","$606,410","60,641","8,600","3,200",2-06,27001,201 S EAST AVE,OAK PARK,60302,OAK PARK,16-07-408-013-0000
0,"$21,147.63","$21,703.79","$20,888.01","$21,408.98","$20,020.65","1,132.50",0.00,0.00,"22,280.13","21,147.63","$610,340","61,034","8,600","3,067",2-06,27001,205 S EAST AVE,OAK PARK,60302,OAK PARK,16-07-408-014-0000
0,"$16,078.56","$16,002.99","$15,400.93","$17,699.26","$16,932.82","1,132.50",0.00,0.00,"17,211.06","16,078.56","$471,480","47,148","8,600","1,954",2-05,27001,209 S EAST AVE,OAK PARK,60302,OAK PARK,16-07-408-015-0000
0,"$20,721.58","$23,953.24","$23,053.13","$22,569.44","$19,610.16","1,132.50",0.00,0.00,"21,854.08","20,721.58","$598,660","59,866","8,600","3,590",2-06,27001,213 S EAST AVE,OAK PARK,60302,OAK PARK,16-07-408-016-0000
0,"$16,257.72","$16,847.41","$16,213.72","$15,880.00","$14,593.61","1,132.50",0.00,0.00,"17,390.22","16,257.72","$476,380","47,638","8,600","1,882",2-05,27001,217 S EAST AVE,OAK PARK,60302,OAK PARK,16-07-408-017-0000
0,"$16,707.09","$21,103.30","$20,310.03","$19,886.57","$17,414.96","1,132.50",0.00,0.00,"17,839.59","16,707.09","$488,700","48,870","8,600","3,464",2-11,27001,221 S EAST AVE,OAK PARK,60302,OAK PARK,16-07-408-018-0000
0,"$20,547.85","$19,593.67","$18,856.98","$18,465.34","$22,904.03","1,132.50",0.00,0.00,"21,680.35","20,547.85","$593,900","59,390","8,600","3,578",2-06,27001,225 S EAST AVE,OAK PARK,60302,OAK PARK,16-07-408-019-0000
0,"$13,782.64","$15,999.83","$15,649.32","$15,345.42","$14,917.67","1,132.50",0.00,906.00,"16,047.64","13,782.64","$439,600","43,960","8,600","1,920",2-05,27001,229 S EAST AVE,OAK PARK,60302,OAK PARK,16-07-408-020-0000
0,"$16,234.39","$17,467.10","$16,810.09","$16,463.34","$18,135.02","1,132.50",0.00,0.00,"17,366.89","16,234.39","$475,750","47,575","8,600","2,171",2-05,27001,233 S EAST AVE,OAK PARK,60302,OAK PARK,16-07-408-021-0000
0,"$9,554.79","$11,100.43","$10,703.05","$10,285.42","$12,975.18","1,132.50","3,984.14",906.00,"15,577.42","9,554.79","$426,720","42,672","8,600","1,848",2-05,27001,237 S EAST AVE,OAK PARK,60302,OAK PARK,16-07-408-022-0000
0,"$6,219.24","$6,113.79","$5,882.50","$5,775.24","$4,746.90","1,132.50",0.00,0.00,"7,351.74","6,219.24","$201,410","20,141","12,250",,2-99,27001,241 S EAST AVE,OAK PARK,60302,OAK PARK,16-07-408-026-1001
0,"$6,751.85","$6,881.51","$6,621.33","$6,497.92","$6,162.45","1,132.50",0.00,0.00,"7,884.35","6,751.85","$215,980","21,598","12,250",,2-99,27001,241 S EAST AVE,OAK PARK,60302,OAK PARK,16-07-408-026-1002
0,$158.10,$102.76,$26.26,$0.00,$311.28,"6,269.75",0.00,906.00,"7,333.84",158.10,"$200,920","20,092","12,250",,2-99,27001,243 S EAST AVE,OAK PARK,60302,OAK PARK,16-07-408-026-1003
0,"$6,494.89","$6,392.33","$6,150.55","$6,037.47","$4,962.56","1,132.50",0.00,0.00,"7,627.39","6,494.89","$208,960","20,896","12,250",,2-99,27001,243 S EAST AVE,OAK PARK,60302,OAK PARK,16-07-408-026-1004
0,"$6,770.88","$6,670.86","$6,418.61","$6,299.70","$5,178.64","1,132.50",0.00,0.00,"7,903.38","6,770.88","$216,510","21,651","12,250",,2-99,27001,245 S EAST AVE,OAK PARK,60302,OAK PARK,16-07-408-026-1005
0,"$6,140.42","$5,897.23","$5,672.16","$5,586.89","$4,676.11","1,132.50",0.00,906.00,"8,178.92","6,140.42","$224,060","22,406","12,250",,2-99,27001,245 S EAST AVE,OAK PARK,60302,OAK PARK,16-07-408-026-1006
0,"$1,807.47","$1,524.37",$932.42,$837.52,$921.78,"5,159.90",0.00,0.00,"6,967.37","1,807.47","$190,870","19,087","12,250",,2-99,27001,608  RANDOLPH ST,OAK PARK,60302,OAK PARK,16-07-408-026-1007
0,"$6,360.69","$6,222.47","$5,986.52","$5,881.43","$4,747.47","1,132.50",0.00,0.00,"7,719.69","6,360.69","$211,470","21,147","12,250",,2-99,27001,608  RANDOLPH ST,OAK PARK,60302,OAK PARK,16-07-408-026-1008
0,"$8,270.99","$7,042.68","$6,776.48","$6,649.58","$5,466.09",0.00,0.00,0.00,"8,270.99","8,270.99","$226,580","22,658","12,250",,2-99,27001,610  RANDOLPH ST,OAK PARK,60302,OAK PARK,16-07-408-026-1009
