,pin,address,city,township,classification,landsqft,neighborhood,taxcode,landassessedvalue,buildingassessedvalue,combinedassessedvalue,landassessedvaluepreviousyear,buildingassessedvaluepreviousyear,combinedassessedvaluepreviousyear,marketvalue,marketvaluepreviousyear,description,residencetype,use,exteriorconstruction,fullbaths,halfbaths,basement,attic,centralair,fireplaces,garage,age,buildingsqft,assessmentpass,exemption1year,exemption1owner,exemption1senior,exemption1seniorfreeze,exemption2year,exemption2owner,exemption2senior,exemption2seniorfreeze,exemption3year,exemption3owner,exemption3senior,exemption3seniorfreeze,exemption4year,exemption4owner,exemption4senior,exemption4seniorfreeze
0,16-06-319-029-0000,643  FOREST AVE,OAK PARK,Oak Park,205,"6,392",20,27001,"$7,191","$35,866","$43,057","$7,191","$35,866","$43,057","$430,570","$430,570","Two or more story residence, over 62 years, up to 2,200 sq.ft.",Two Story,Single Family,Frame,2,1,Full and Unfinished,Partial and Unfinished,Yes,0,2 car detached,132,"1,868",Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-06-319-030-0000,639  FOREST AVE,OAK PARK,Oak Park,205,"7,450",20,27001,"$8,381","$35,023","$43,404","$8,381","$35,022","$43,403","$434,040","$434,030","Two or more story residence, over 62 years, up to 2,200 sq.ft.",Two Story,Single Family,Frame,2,0,Full and Rec Room,Partial and Unfinished,No,0,2 car detached,146,"1,882",Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-06-319-031-0000,635  FOREST AVE,OAK PARK,Oak Park,205,"7,450",20,27001,"$8,381","$33,014","$41,395","$8,381","$33,014","$41,395","$413,950","$413,950","Two or more story residence, over 62 years, up to 2,200 sq.ft.",Two Story,Single Family,Frame,1,0,Full and Unfinished,None,No,0,2 car detached,137,"1,599",Assessor Valuation,2020,Yes,Yes,Yes,2019,"Yes | $1,315.70","Yes | $1,052.56","Yes | $4,248.79",2018,"Yes | $1,268.60","Yes | $1,014.88","Yes | $4,067.76",2017,"Yes | $1,219.10",Yes | $975.28,"Yes | $3,572.32"
0,16-06-319-032-0000,631  FOREST AVE,OAK PARK,Oak Park,203,"7,450",20,27001,"$8,381","$24,093","$32,474","$8,381","$24,092","$32,473","$324,740","$324,730","One story residence, any age, 1,000 to 1,800 square feet",One Story,Single Family,Stucco,1,0,Full and Unfinished,Full and Unfinished,No,0,1 car detached,137,"1,008",Assessor Valuation,2020,Yes,Yes,N/A,2019,"Yes | $1,315.70","Yes | $1,052.56",N/A,2018,"Yes | $1,268.60","Yes | $1,014.88",N/A,2017,"Yes | $1,219.10",Yes | $975.28,N/A
0,16-06-319-033-0000,627  FOREST AVE,OAK PARK,Oak Park,206,"7,450",20,27001,"$8,381","$47,131","$55,512","$8,381","$47,131","$55,512","$555,120","$555,120","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,Frame,2,1,Full and Unfinished,Full and Living Area,Yes,0,2.5 car detached,133,"2,519",Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-06-319-034-0000,623  FOREST AVE,OAK PARK,Oak Park,206,"7,450",20,27001,"$6,333","$62,490","$68,823","$6,332","$55,555","$61,887","$688,230","$618,870","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,Frame,2,2,Full and Rec Room,Partial and Living Area,Yes,0,2 car detached,129,"2,276",Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-06-319-035-0000,619  FOREST AVE,OAK PARK,Oak Park,202,"7,450",20,27001,"$8,381","$19,382","$27,763","$8,381","$19,382","$27,763","$277,630","$277,630","One story residence, any age, up to 999 square feet",One Story,Single Family,Frame,1,0,Full and Unfinished,None,No,0,2 car detached,142,918,Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-06-319-036-0000,615  FOREST AVE,OAK PARK,Oak Park,205,"7,450",20,27001,"$8,381","$33,106","$41,487","$8,381","$33,105","$41,486","$414,870","$414,860","Two or more story residence, over 62 years, up to 2,200 sq.ft.",Two Story,Single Family,Frame,3,0,Full and Rec Room,Partial and Unfinished,No,0,None,139,"1,656",Assessor Valuation,2020,Yes,Yes,N/A,2019,"Yes | $1,315.70","Yes | $1,052.56",N/A,2018,"Yes | $1,268.60","Yes | $1,014.88",N/A,2017,"Yes | $1,219.10",Yes | $975.28,N/A
0,16-06-319-038-0000,607  FOREST AVE,OAK PARK,Oak Park,203,"7,450",20,27001,"$8,381","$29,505","$37,886","$8,381","$29,505","$37,886","$378,860","$378,860","One story residence, any age, 1,000 to 1,800 square feet",One Story,Single Family,Frame,2,0,Partial and Rec Room,Full and Living Area,Yes,0,1.5 car detached,132,"1,546",Assessor Valuation,2020,Yes,Yes,N/A,2019,"Yes | $1,315.70","Yes | $1,052.56",N/A,2018,"Yes | $1,268.60","Yes | $1,014.88",N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-06-319-039-0000,603  FOREST AVE,OAK PARK,Oak Park,203,"7,450",20,27001,"$8,381","$29,848","$38,229","$8,381","$29,848","$38,229","$382,290","$382,290","One story residence, any age, 1,000 to 1,800 square feet",One Story,Single Family,Frame/Masonry,1,1,Partial and Unfinished,None,Yes,0,2 car detached,64,"1,524",Assessor Valuation,2019,Yes,N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A,2016,"Yes | $1,005.06",N/A,N/A
0,16-06-319-040-0000,549  FOREST AVE,OAK PARK,Oak Park,204,"7,450",20,27001,"$8,381","$37,918","$46,299","$8,381","$37,917","$46,298","$462,990","$462,980","One story residence, any age, 1,801 square feet and over",1.5 to 1.9 Stories,Single Family,Frame,2,1,Full and Unfinished,Full and Living Area,Yes,0,2 car detached,127,"2,067",Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-06-319-041-0000,547  FOREST AVE,OAK PARK,Oak Park,206,"7,450",20,27001,"$8,381","$55,904","$64,285","$8,381","$55,904","$64,285","$642,850","$642,850","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,Frame/Masonry,2,2,Partial and Unfinished,None,No,1,2 car detached,101,"2,528",Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-06-319-042-0000,541  FOREST AVE,OAK PARK,Oak Park,205,"7,450",20,27001,"$8,381","$33,735","$42,116","$8,381","$33,734","$42,115","$421,160","$421,150","Two or more story residence, over 62 years, up to 2,200 sq.ft.",Two Story,Single Family,Frame,1,1,Full and Unfinished,None,No,0,1 car detached,139,"1,678",Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-06-319-043-0000,537  FOREST AVE,OAK PARK,Oak Park,206,"7,450",20,27001,"$8,381","$47,328","$55,709","$8,381","$47,328","$55,709","$557,090","$557,090","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,Stucco,2,1,Full and Rec Room,None,Yes,1,2 car detached,112,"2,328",Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-06-319-044-0000,535  FOREST AVE,OAK PARK,Oak Park,206,"7,450",20,27001,"$8,381","$51,869","$60,250","$8,381","$51,869","$60,250","$602,500","$602,500","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,Stucco,3,1,Full and Unfinished,None,No,1,2 car detached,108,"2,368",Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-06-319-045-0000,529  FOREST AVE,OAK PARK,Oak Park,206,"7,450",20,27001,"$8,381","$53,871","$62,252","$8,381","$53,870","$62,251","$622,520","$622,510","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,Stucco,2,0,Full and Unfinished,Full and Living Area,No,0,2 car detached,127,"2,876",Assessor Valuation,2020,Yes,Yes,N/A,2019,"Yes | $1,315.70","Yes | $1,052.56",N/A,2018,"Yes | $1,268.60","Yes | $1,014.88",N/A,2017,"Yes | $1,219.10",Yes | $975.28,N/A
0,16-06-319-046-0000,525  FOREST AVE,OAK PARK,Oak Park,206,"7,450",20,27001,"$8,381","$49,156","$57,537","$8,381","$49,156","$57,537","$575,370","$575,370","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,Stucco,3,0,Full and Rec Room,Full and Living Area,Yes,1,2 car detached,132,"2,448",Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-06-319-047-0000,521  FOREST AVE,OAK PARK,Oak Park,211,"7,400",20,27001,"$8,325","$28,401","$36,726","$8,325","$28,401","$36,726","$367,260","$367,260","Two to six apartments, over 62 years",Two Story,Multi Family,2,Frame,2,0,Full and Unfinished,Full and Unfinished,No,0,2 car detached,132,"2,299",2020,Yes,Yes,Yes,2019,"Yes | $1,315.70","Yes | $1,052.56",Yes | $457.33,2018,"Yes | $1,268.60","Yes | $1,014.88",Yes | $253.72,2017,N/A,N/A,N/A
0,16-06-319-048-0000,517  FOREST AVE,OAK PARK,Oak Park,205,"7,400",20,27001,"$8,325","$38,023","$46,348","$8,325","$38,023","$46,348","$463,480","$463,480","Two or more story residence, over 62 years, up to 2,200 sq.ft.",Two Story,Single Family,Frame,2,1,Full and Unfinished,None,Yes,0,2 car detached,132,"2,097",Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-06-319-049-0000,1020  CHICAGO AVE,OAK PARK,Oak Park,206,"12,390",20,27001,"$13,939","$41,354","$55,293","$13,938","$41,354","$55,292","$552,930","$552,920","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,Frame,2,0,Full and Unfinished,Partial and Living Area,Yes,1,1 car detached,132,"2,540",Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-06-319-053-0000,645  FOREST AVE,OAK PARK,Oak Park,211,"5,215",20,27001,"$5,867","$25,679","$31,546","$5,867","$25,679","$31,546","$315,460","$315,460","Two to six apartments, over 62 years",Two Story,Multi Family,2,Frame,2,0,Full and Unfinished,Full and Unfinished,No,0,None,117,"1,896",2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A
0,16-06-319-054-0000,649  FOREST AVE,OAK PARK,Oak Park,203,"5,364",20,27001,"$6,035","$26,330","$32,365","$6,034","$26,330","$32,364","$323,650","$323,640","One story residence, any age, 1,000 to 1,800 square feet",1.5 to 1.9 Stories,Single Family,Frame,1,1,Full and Unfinished,Partial and Living Area,Yes,0,1.5 car detached,108,"1,340",Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-06-319-055-0000,1018  CHICAGO AVE,OAK PARK,Oak Park,211,"6,372",20,27001,"$7,169","$34,468","$41,637","$7,168","$34,467","$41,635","$416,370","$416,350","Two to six apartments, over 62 years",Two Story,Multi Family,2,Masonry,2,2,Full and Unfinished,None,No,2,2 car detached,69,"2,704",2019,Yes,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-06-319-056-0000,1016  CHICAGO AVE,OAK PARK,Oak Park,211,"6,549",20,27001,"$7,368","$35,999","$43,367","$7,368","$35,999","$43,367","$433,670","$433,670","Two to six apartments, over 62 years",Two Story,Multi Family,2,Masonry,4,2,Full and Unfinished,None,Yes,2,2 car detached,69,"2,808",2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-06-319-057-0000,1012  CHICAGO AVE,OAK PARK,Oak Park,206,"10,482",20,27001,"$11,792","$49,091","$60,883","$11,792","$49,091","$60,883","$608,830","$608,830","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,Frame,2,2,Full and Unfinished,Full and Unfinished,Yes,2,2 car detached,127,"3,021",Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-06-319-058-0000,515 1  FOREST AVE,OAK PARK,Oak Park,211,"5,040",20,27001,"$5,670","$35,959","$41,629","$5,670","$35,959","$41,629","$416,290","$416,290","Two to six apartments, over 62 years",Two Story,Multi Family,2,Masonry,3,2,Full and Unfinished,Partial and Unfinished,Yes,2,2 car attached,70,"3,004",2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-06-319-059-0000,511  FOREST AVE,OAK PARK,Oak Park,211,"5,040",20,27001,"$5,670","$34,284","$39,954","$5,670","$34,283","$39,953","$399,540","$399,530","Two to six apartments, over 62 years",Two Story,Multi Family,2,Frame,2,2,Full and Rec Room,Partial and Unfinished,No,2,2 car attached,71,"2,704",2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-06-319-060-0000,505  FOREST AVE,OAK PARK,Oak Park,211,"6,876",20,27001,"$7,736","$53,373","$61,109","$7,735","$53,373","$61,108","$611,090","$611,080","Two to six apartments, over 62 years",Two Story,Multi Family,2,Masonry,2,2,Full and Unfinished,None,Yes,2,2 car attached,70,"3,221",2020,Yes,Yes,N/A,2019,N/A,N/A,N/A,2018,"Yes | $1,268.60","Yes | $1,014.88",N/A,2017,N/A,N/A,N/A
0,16-06-319-061-0000,517  FOREST AVE,OAK PARK,Oak Park,0,0,20,27001,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Exempt,**,**,Assessor Valuation,,,,,,,,,,,,,,,,,,,,,,,,,,
0,16-06-319-062-1001,611 A  FOREST AVE,OAK PARK,Oak Park,299,"7,450",20,27001,"$5,015","$42,356","$47,371","$5,015","$42,356","$47,371","$473,710","$473,710",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,16,**,Assessor Valuation,2020,Yes,N/A,N/A,2019,N/A,N/A,N/A,2018,N/A,N/A,N/A,2017,"Yes | $1,219.10",Yes | $975.28,N/A
0,16-06-319-062-1002,611 B  FOREST AVE,OAK PARK,Oak Park,299,"7,450",20,27001,"$4,483","$37,864","$42,347","$4,483","$37,863","$42,346","$423,470","$423,460",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,16,**,Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-06-320-002-0000,644  FOREST AVE,OAK PARK,Oak Park,205,"4,470",20,27001,"$5,029","$36,674","$41,703","$5,028","$36,674","$41,702","$417,030","$417,020","Two or more story residence, over 62 years, up to 2,200 sq.ft.",Two Story,Single Family,Frame/Masonry,2,0,Full and Rec Room,None,No,1,None,122,"1,836",Assessor Valuation,2019,Yes,N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A,2016,"Yes | $1,005.06",N/A,N/A
0,16-06-320-003-0000,642  FOREST AVE,OAK PARK,Oak Park,202,"6,392",20,27001,"$7,191","$16,730","$23,921","$7,191","$16,729","$23,920","$239,210","$239,200","One story residence, any age, up to 999 square feet",One Story,Single Family,Frame,1,0,Full and Unfinished,None,No,0,2 car detached,121,744,Assessor Valuation,2020,Yes,Yes,N/A,2019,"Yes | $1,315.70","Yes | $1,052.56",N/A,2018,"Yes | $1,268.60","Yes | $1,014.88",N/A,2017,"Yes | $1,219.10",Yes | $975.28,N/A
0,16-06-320-004-0000,638  FOREST AVE,OAK PARK,Oak Park,203,"7,450",20,27001,"$8,381","$24,281","$32,662","$8,381","$24,281","$32,662","$326,620","$326,620","One story residence, any age, 1,000 to 1,800 square feet",1.5 to 1.9 Stories,Single Family,Frame,1,0,Full and Unfinished,Full and Living Area,No,0,1 car detached,113,"1,337",Assessor Valuation,2020,Yes,Yes,N/A,2019,"Yes | $1,315.70","Yes | $1,052.56",N/A,2018,"Yes | $1,268.60","Yes | $1,014.88",N/A,2017,"Yes | $1,219.10",Yes | $975.28,N/A
0,16-06-320-005-0000,634  FOREST AVE,OAK PARK,Oak Park,206,"7,450",20,27001,"$8,381","$41,752","$50,133","$8,381","$39,781","$48,162","$501,330","$481,620","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,Frame,2,1,Full and Rec Room,Partial and Unfinished,Yes,1,2 car detached,129,"2,687",Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-06-320-006-0000,630  FOREST AVE,OAK PARK,Oak Park,202,"7,450",20,27001,"$8,381","$22,968","$31,349","$8,381","$22,967","$31,348","$313,490","$313,480","One story residence, any age, up to 999 square feet",1.5 to 1.9 Stories,Single Family,Frame,1,0,Full and Unfinished,Full and Living Area,No,0,2 car detached,132,960,Assessor Valuation,2020,Yes,Yes,N/A,2019,"Yes | $1,315.70","Yes | $1,052.56",N/A,2018,"Yes | $1,268.60","Yes | $1,014.88",N/A,2017,"Yes | $1,219.10",Yes | $975.28,N/A
0,16-06-320-007-0000,626  FOREST AVE,OAK PARK,Oak Park,205,"7,450",20,27001,"$8,381","$37,848","$46,229","$8,381","$37,847","$46,228","$462,290","$462,280","Two or more story residence, over 62 years, up to 2,200 sq.ft.",Two Story,Single Family,Frame,2,1,Full and Unfinished,None,No,0,2.5 car detached,162,"1,752",Assessor Valuation,2020,Yes,Yes,Yes,2019,"Yes | $1,315.70","Yes | $1,052.56",N/A,2018,"Yes | $1,268.60","Yes | $1,014.88","Yes | $5,370.49",2017,"Yes | $1,219.10",Yes | $975.28,"Yes | $5,487.53"
0,16-06-320-008-0000,622  FOREST AVE,OAK PARK,Oak Park,205,"7,450",20,27001,"$8,381","$33,134","$41,515","$8,381","$33,134","$41,515","$415,150","$415,150","Two or more story residence, over 62 years, up to 2,200 sq.ft.",Two Story,Single Family,Frame,1,1,Full and Unfinished,None,Yes,0,2 car detached,137,"1,850",Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-06-320-009-0000,618  FOREST AVE,OAK PARK,Oak Park,205,"7,450",20,27001,"$8,381","$43,073","$51,454","$8,381","$38,817","$47,198","$514,540","$471,980","Two or more story residence, over 62 years, up to 2,200 sq.ft.",Two Story,Single Family,Frame,2,0,Full and Unfinished,Full and Unfinished,No,0,2 car detached,127,"2,176",Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,N/A,N/A,N/A
0,16-06-320-010-0000,614  FOREST AVE,OAK PARK,Oak Park,206,"7,450",20,27001,"$8,381","$58,611","$66,992","$8,381","$48,757","$57,138","$669,920","$571,380","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,Frame,3,1,Full and Unfinished,Partial and Unfinished,Yes,0,2 car detached,118,"3,244",Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-06-320-011-0000,610  FOREST AVE,OAK PARK,Oak Park,206,"7,450",20,27001,"$8,381","$53,039","$61,420","$8,381","$53,038","$61,419","$614,200","$614,190","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,Frame,2,0,Full and Unfinished,Partial and Unfinished,Yes,0,2 car detached,117,"2,887",Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-06-320-012-0000,606  FOREST AVE,OAK PARK,Oak Park,205,"7,400",20,27001,"$8,325","$37,723","$46,048","$8,325","$36,830","$45,155","$460,480","$451,550","Two or more story residence, over 62 years, up to 2,200 sq.ft.",Two Story,Single Family,Frame,2,0,Partial and Rec Room,Full and Unfinished,No,0,None,117,"2,182",Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-06-320-013-0000,602  FOREST AVE,OAK PARK,Oak Park,203,"7,400",20,27001,"$8,325","$21,018","$29,343","$8,325","$20,403","$28,728","$293,430","$287,280","One story residence, any age, 1,000 to 1,800 square feet",1.5 to 1.9 Stories,Single Family,Frame,1,0,None,Full and Living Area,No,0,None,127,"1,166",Assessor Valuation,2020,Yes,Yes,N/A,2019,"Yes | $1,315.70","Yes | $1,052.56",N/A,2018,"Yes | $1,268.60","Yes | $1,014.88",N/A,2017,N/A,N/A,N/A
0,16-06-320-014-0000,550  FOREST AVE,OAK PARK,Oak Park,203,"5,920",20,27001,"$6,660","$30,498","$37,158","$6,660","$25,123","$31,783","$371,580","$317,830","One story residence, any age, 1,000 to 1,800 square feet",One Story,Single Family,Stucco,1,0,Full and Unfinished,None,No,0,2 car detached,94,"1,288",Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A
0,16-06-320-015-0000,544  FOREST AVE,OAK PARK,Oak Park,206,"8,880",20,27001,"$9,990","$49,358","$59,348","$9,990","$49,358","$59,348","$593,480","$593,480","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,Frame,2,0,Full and Unfinished,Full and Unfinished,Yes,1,2 car detached,117,"2,484",Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-06-320-016-0000,540  FOREST AVE,OAK PARK,Oak Park,205,"7,400",20,27001,"$8,325","$38,177","$46,502","$8,325","$38,177","$46,502","$465,020","$465,020","Two or more story residence, over 62 years, up to 2,200 sq.ft.",Two Story,Single Family,Frame,1,1,Full and Unfinished,Full and Unfinished,Yes,0,2 car detached,118,"2,111",Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,N/A,N/A,N/A
0,16-06-320-017-0000,536  FOREST AVE,OAK PARK,Oak Park,206,"7,400",20,27001,"$8,325","$51,035","$59,360","$8,325","$51,035","$59,360","$593,600","$593,600","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,Frame,3,1,Full and Unfinished,Full and Unfinished,Yes,2,2 car detached,140,"2,818",Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-06-320-018-0000,532  FOREST AVE,OAK PARK,Oak Park,203,"7,400",20,27001,"$8,325","$24,127","$32,452","$8,325","$24,126","$32,451","$324,520","$324,510","One story residence, any age, 1,000 to 1,800 square feet",One Story,Single Family,Masonry,1,0,Full and Unfinished,None,No,1,1 car attached,81,"1,138",Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-06-320-019-0000,528  FOREST AVE,OAK PARK,Oak Park,205,"7,400",20,27001,"$8,325","$38,594","$46,919","$8,325","$37,528","$45,853","$469,190","$458,530","Two or more story residence, over 62 years, up to 2,200 sq.ft.",Two Story,Single Family,Frame,1,1,Full and Rec Room,Full and Unfinished,Yes,0,None,125,"2,065",Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-06-320-020-0000,524  FOREST AVE,OAK PARK,Oak Park,205,"7,400",20,27001,"$8,325","$37,974","$46,299","$8,325","$37,974","$46,299","$462,990","$462,990","Two or more story residence, over 62 years, up to 2,200 sq.ft.",Two Story,Single Family,Frame,2,0,Full and Rec Room,Partial and Living Area,Yes,1,2 car detached,122,"2,165",Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
